t,roll_deg,pitch_deg,yaw_deg,err_roll_deg,err_pitch_deg,err_yaw_deg,geo_err_deg,bgx,bgy,bgz
0.0,2.111174739043865,15.21488628967492,30.536899423825247,2.1111747390438707,-5.998317145921503,0.5368994238252414,6.3254925779981725,0.0017602153745278882,-0.0017299879125298766,0.0008824609285693309
0.01,17.73890383079148,21.562813305796194,22.863397399079506,0.10534626201728821,-8.067836912057947,-1.4071124321689044,8.197923793468934,0.015556792557712572,-0.022386064388496836,0.0006268765810254237
0.02,26.97611142247231,15.345266419640739,9.301344387185745,-1.5555840663822968,-11.384929306010305,0.030834555937308432,11.491907231386277,0.02412100318844617,-0.0726752552910487,0.008362534256875373
0.03,25.114498201135877,1.1085601267814693,-5.6933752884568385,-3.4171972877187287,-12.511154865404928,3.577134542791576,13.56616633911846,-0.00035958929494135476,-0.13867090087217848,0.035350195148518206
0.04,12.714798962986295,-14.580210707927101,-17.12761009052319,-4.918758605787909,-9.88717675672019,7.142899740725233,12.687664462639399,-0.05079321581936938,-0.193067526799223,0.08091245944262462
0.05,-4.1529322446434955,-26.1859772928455,-19.69985027913863,-4.152932244643495,-4.972773857249071,10.30014972086137,10.656195637295216,-0.09983211047233106,-0.23176855515230368,0.13233178999223014
0.06,-17.5469850747196,-29.89639471283189,-11.40012230443665,0.08657249405459308,-0.26574449497773994,12.870387526811777,12.91630430338914,-0.1472224868157952,-0.23798974437803314,0.19339758625414616
0.07,-22.592325327411803,-24.79702521115921,5.5522320621703996,5.939370161442808,1.9331705144918405,14.822741893418845,18.305170992872892,-0.20048355990151498,-0.19126260040712484,0.2862903340446379
0.08,-18.088035046607818,-13.133881186762494,24.760465935040383,10.443660442246797,0.4858338054239038,15.489956103791965,20.578282293492222,-0.24018322487914048,-0.09265655670607811,0.39615975160920347
0.09,-5.69450365728706,1.6830415672234413,37.69561057822876,11.939053911487143,-3.009992383983466,13.425100746980332,17.699700932901358,-0.2084753359064794,0.03243703420168127,0.446205215890469
0.1,11.009815904183133,14.550437468724294,38.42176387712067,11.009815904183132,-6.6627659668721195,8.421763877120657,13.384576571748683,-0.09400761930418104,0.10716088502467722,0.4113313196381341
0.11,26.01779909285957,19.47633607461501,28.243993457061016,8.384241524085377,-10.15431414323912,3.973483625812594,12.697318583494054,0.06169756231601116,0.06810687619265546,0.3253476554754841
0.12,33.046819980826925,13.903405117967816,11.356726872290338,4.515124491972326,-12.82679060768321,2.0862170410419036,13.513142631592311,0.1606502516635107,-0.07339294165468986,0.26217457754849127
0.13,28.755961813252593,0.4785313410816781,-6.245975698405737,0.2242663243979875,-13.1411836511047,3.024534132842665,13.478931384223495,0.1548448811841654,-0.23802414695089463,0.25337554456389927
0.14,14.836521084977763,-14.810068844378147,-18.44528560048554,-2.797036483796426,-10.117034893171212,5.82522423076287,11.76730031279427,0.09316082827624947,-0.35348370895523984,0.28415504358583454
0.15,-2.6532029765538314,-26.342258771363298,-20.932180313396483,-2.653202976553848,-5.129055335766873,9.067819686603537,9.802711222497415,0.03318852506508731,-0.41236684305614646,0.3316470702346811
0.16,-16.5944824445042,-30.09616503040602,-12.450429250129151,1.0390751242699892,-0.46551481255189525,11.820080581119287,12.378944412882252,-0.014116791641842784,-0.41380623419216106,0.39180776805276
0.17,-22.415229561049276,-24.930275473551408,4.440241837410707,6.116465927805324,1.799920252099623,13.710751668659135,17.36527949201741,-0.061089317931363796,-0.3485618706052911,0.4796931311879288
0.18,-18.53023706623076,-12.870952871203208,23.127341845199823,10.001458422623866,0.7487621209831803,13.85683201395141,18.85847480569742,-0.09545077036282154,-0.2343013894880515,0.5752601700148058
0.19,-6.405331045578266,2.4863314252962727,35.32845657347144,11.228226523195923,-2.206702525910673,11.057946742223038,15.402962817583326,-0.06512154117724475,-0.11141041750627015,0.6102583422100768
0.2,10.117407196746884,15.567065122610426,35.74649274932515,10.117407196746907,-5.646138312986022,5.746492749325141,11.41827011557207,0.03968105966249556,-0.04732110143239417,0.5734902148066152
0.21,24.984645512222162,20.235589792129655,25.730288630072128,7.351087943447984,-9.395060425724479,1.4597787988236848,11.629730933717948,0.1795444730217867,-0.08045969250068774,0.5047899158292536
0.22,32.182135978792104,14.278386923264298,9.456936022089689,3.6504404899375147,-12.451808802386735,0.18642619084124867,12.956761921734568,0.26825256093666394,-0.19906757773772862,0.4587902686309962
0.23,28.045037368363033,0.609876385034107,-7.58575414889444,-0.4866581204915856,-13.009838607152291,1.6847556823539065,13.13474157095442,0.27124770271008736,-0.3337058300083293,0.4508391685742369
0.24,14.171905525704394,-14.816739535480338,-19.439460478978514,-3.461652043069806,-10.123705584273392,4.831049352269947,11.49079029769835,0.22650286079406992,-0.42476021880823683,0.4703086686394413
0.25,-3.336310444541113,-26.426436666107197,-21.654834529549838,-3.336310444541126,-5.2132332305107685,8.345165470450175,9.240233076381992,0.1844702006976162,-0.46813173860427765,0.50246160577847
0.26,-17.300104686736937,-30.11581656351877,-13.129286305920166,0.3334528820372415,-0.48516634566463207,11.141223525328243,11.321363466024366,0.1505247867857234,-0.4669565921088919,0.5495297814595339
0.27,-23.110417609957935,-24.75358748162791,3.5640851258843615,5.4212778788966745,1.976608244023123,12.834594957132857,16.073191894403447,0.11508951060562934,-0.4155450414237847,0.6193798916215715
0.28,-19.15876311945445,-12.424000441606863,22.066849240214125,9.372932369400173,1.195714550579537,12.796339408965665,17.51349623436776,0.08830822670461971,-0.3293792866140506,0.6865971401895937
0.29,-6.875610978086125,3.174371949200225,34.026050987100355,10.757946590688073,-1.5186620020067103,9.755541155851969,14.089694617044074,0.10547797281879792,-0.2410526671802321,0.7090081280948668
0.3,9.670502189921928,16.21307531775742,34.40344666128842,9.670502189921947,-5.000128117839008,4.403446661288404,10.510206029939262,0.18159530073078023,-0.19408714998837534,0.6815279651432541
0.31,24.445427300575993,20.784283708756952,24.362622047159284,6.811869731801812,-8.84636650909718,0.09211221591080904,11.13736936973492,0.2902369696570311,-0.22155814449915712,0.6363113748174969
0.32,31.46776362004988,14.655150016499734,8.069058472189898,2.93606813119528,-12.075045709151292,-1.201451359058506,12.582953794904308,0.3650629528611487,-0.3121454418762374,0.610471578343463
0.33,27.29677389627815,0.6847040513736017,-8.790856244805598,-1.2349215925764632,-12.935010940812806,0.4796535864427558,13.00807246213028,0.37083969240910636,-0.41135277550750843,0.6068635731016763
0.34,13.421434665624218,-14.96189062664364,-20.437683282005896,-4.2121229031499885,-10.268856675436718,3.8328265492425273,11.50087853067552,0.3375038872473775,-0.47757662011504565,0.6195958735887446
0.35000000000000003,-4.162214045605317,-26.579783227704183,-22.510781295766577,-4.162214045605233,-5.366579792107685,7.4892187042334095,8.767818567287227,0.3061094569440922,-0.5111662133356437,0.6434850580538087
0.36,-18.178681066825302,-30.174930443341573,-13.87669021127909,-0.5451234980511179,-0.5442802254874287,10.393819619969317,10.147619469278094,0.2815411237314831,-0.5095487578469218,0.6778828308773466
0.37,-23.912506770437705,-24.560830710041017,2.8215349285980538,4.619188718416885,2.1693650156100355,12.092044759846551,14.850174789889715,0.25470382823663046,-0.47111055304113586,0.7278677276370785
0.38,-19.759594048784212,-12.002049890657423,21.208069462034537,8.772101440070402,1.6176651015289842,11.93755963078609,16.37780783461193,0.2312889306702445,-0.40542970155925995,0.7750487722779534
0.39,-7.340658681352092,3.5976315106886494,33.241085851920765,10.292898887422114,-1.095402440518268,8.970576020672398,13.192598597485706,0.24114710882452195,-0.3364933323660644,0.7851830234701844
0.4,9.213776610462034,16.599075233809895,33.63321998455981,9.213776610462059,-4.6141282017865315,3.633219984559794,9.879590116920191,0.29916186282851936,-0.3013205751915493,0.7617249482950734
0.41000000000000003,23.98320581286278,21.069848899089273,23.492104576507252,6.349648244088534,-8.560801318764874,-0.778405254741088,10.87983792838415,0.3837898287685737,-0.3245404538115106,0.7319742564569054
0.42,30.910074602089725,14.78129062585116,7.22179579776462,2.3783791132351326,-11.948905099799868,-2.0487140334837894,12.49215001899478,0.44779021866026913,-0.3968752804357768,0.7168030188293983
0.43,26.698854150292522,0.6792237351071654,-9.554471893620963,-1.8328413385621074,-12.94049125707924,-0.2839620623726111,13.067202744636548,0.45424794122403145,-0.4768191879061229,0.7169247961363729
0.44,12.804973919530282,-15.074173531885696,-21.05607689828112,-4.8285836492439556,-10.38113958067877,3.214432932967317,11.661140926428578,0.42740541988554515,-0.5293848174863547,0.7267234086150983
0.45,-4.770822159052395,-26.697629973115582,-23.07160067852067,-4.770822159052417,-5.484426537519146,6.928399321479329,8.597283674787569,0.4007843968049555,-0.5554547759906644,0.746144691199024
0.46,-18.759148243648397,-30.18730856041652,-14.431422663402355,-1.1255906748742375,-0.5566583425623873,9.839087167846065,9.345426998403951,0.3800483630054019,-0.5543477787063423,0.7736255600698413
0.47000000000000003,-24.40049901220721,-24.421827262013895,2.269697933501593,4.13119647664741,2.308368463637108,11.540207764749894,14.023924067766027,0.3576956433218222,-0.5236387931463274,0.8107969319826237
0.48,-20.12241001594871,-11.697953792215193,20.67354448109805,8.409285472905921,1.921761199971217,11.4030346498496,15.69163288472968,0.3373905210874769,-0.47168922090126925,0.843163503560801
0.49,-7.580137370177616,3.97635005306559,32.676322183496694,10.053420198596605,-0.7166838981413354,8.40581235224833,12.620829824908446,0.3424248061898762,-0.4167553336345117,0.8478320573321071
0.5,8.992708085218949,16.965716668924063,33.06598088805313,8.99270808521899,-4.247486766672272,3.0659808880531507,9.498067990438736,0.3882897529075312,-0.3890535292272312,0.8276886702970943
0.51,23.66101435051128,21.38400865532869,22.89725479820624,6.027456781737032,-8.246641562525442,-1.3732550330421076,10.643809732630444,0.45960199850592753,-0.4090824718811823,0.8052945740453634
0.52,30.52849161683277,14.976242525364599,6.57212732978728,1.9967961279781725,-11.753953200286489,-2.6983825014611353,12.378469031658033,0.5132040393278168,-0.46851191243574986,0.797030105366977
0.53,26.233912420444895,0.7548545626758846,-10.193863921561553,-2.297783068409682,-12.864860429510522,-0.9233540903130195,13.079721399168907,0.5198316163679478,-0.5342858176850149,0.7997020772796672
0.54,12.270357107695611,-15.068859432472907,-21.579833016234385,-5.36320046107863,-10.37582548126611,2.690676815014045,11.772783290146016,0.4979740298106973,-0.5782104571608067,0.8080856522575824
0.55,-5.328368787692475,-26.743756980105488,-23.421683223591177,-5.3283687876924155,-5.530553544509064,6.578316776408822,8.58315170998162,0.47592694237391303,-0.5987335654402802,0.8221977426450957
0.56,-19.279695231286755,-30.188330421870255,-14.695173000329667,-1.646137662512585,-0.5576802040161485,9.575336830918735,8.887245272461039,0.45801653476162413,-0.5967487723086686,0.8429168002188263
0.5700000000000001,-24.805021957919518,-24.302665677868603,1.953479802643636,3.7266735309351042,2.4275300477824455,11.223989633891938,13.481138720138137,0.43783171847589913,-0.5708417475998973,0.8724014262757759
0.58,-20.372885507844956,-11.588520190057968,20.348840018475943,8.158809981009675,2.031194802128552,11.07833018722751,15.252955599254053,0.41790143128797047,-0.5255020382755871,0.8967105929002657
0.59,-7.76685027960152,4.108319105792538,32.39104270546961,9.866707289172805,-0.5847148454141594,8.120532874221249,12.295425147310812,0.4200092032885661,-0.4796268748691445,0.8973222327107103
0.6,8.82550379305511,17.085690950056144,32.80855802530818,8.825503793055143,-4.127512485540202,2.8085580253081837,9.300400661310674,0.45755023971092934,-0.45710835838675806,0.8791148927708197
0.61,23.49211732343798,21.497049625059365,22.614350473138103,5.858559754663918,-8.133600592794721,-1.656159358110383,10.56113710066322,0.5180180382199575,-0.4755349149414533,0.8617553476261633
