t,mx_uT,my_uT,mz_uT
2.61,-10.084725210510499,7.249007706076257,-48.44972176957028
2.62,-11.020768482697804,7.467926360087023,-48.019188092654794
2.63,-11.826013314160559,8.070632763485138,-47.520448189417564
2.64,-12.878992679750299,8.26176361314768,-47.15933195165236
2.65,-13.652123338660855,8.544057765479097,-46.82006873011749
2.66,-14.467889193033812,9.306959013717462,-46.33070992178123
2.67,-15.226365836250993,9.704872959462104,-45.96943977413008
2.68,-15.96811142384965,10.198232099762636,-45.33840752887372
2.69,-16.418752574282994,11.073999380171147,-45.13462478206922
2.7,-17.25425697877341,11.608307378943582,-44.621016702797085
2.71,-17.743835848160753,12.143626482156442,-43.78173005171714
2.72,-18.425284196000256,12.98565888203227,-43.41435444899289
2.73,-19.064340743903937,13.627896295427044,-42.91425897507269
2.74,-19.32275781218255,14.457862090914286,-42.45412507259688
2.75,-19.702164425984034,15.370650604789349,-41.852649359049266
2.7600000000000002,-19.73337354495247,15.935233187413548,-41.13417193934572
2.77,-20.12305372525353,16.717948010613352,-40.63267150694077
2.7800000000000002,-20.455498481978108,17.634443844018804,-40.07030772411654
2.79,-20.428907172362315,18.700473383732984,-39.4501920468066
2.8000000000000003,-20.63002637557694,19.463673354449575,-38.944427669873555
2.81,-20.717360305625494,20.243454250032453,-38.23797740484472
2.82,-20.556211250682075,21.20349202007585,-37.66477047849243
2.83,-20.128086643624854,21.976222294754024,-37.06145874449424
2.84,-20.17834427190457,22.90685672879366,-36.411413181120786
2.85,-19.765837127569565,23.88364552310813,-36.090727466787484
2.86,-19.57148038176461,24.74222706648229,-35.44503251177192
2.87,-19.06214970990306,25.452974128701758,-34.9110567207608
2.88,-18.65167020060947,26.398744095560353,-34.290449394129496
2.89,-18.107389053132025,27.325195520391333,-33.96669830319947
2.9,-17.54801157131838,28.13854610346197,-33.391656859310494
2.91,-16.89239392766869,29.053871873120237,-32.95281474504539
2.92,-16.19050763725714,29.91177505524725,-32.256162876335516
2.93,-15.356473198909166,30.765292723426676,-31.998811983594212
2.94,-14.62041427509834,31.41118976049648,-31.379849081730196
2.95,-13.69586166057577,32.10349294243983,-31.039810411689896
2.96,-12.735521772289445,33.00267582648824,-30.600720603120088
2.97,-11.8652920030689,33.59086489912638,-30.222747087601388
2.98,-10.946492796614397,34.31323631137415,-29.72082231891917
2.99,-9.67459542047452,34.89034492054284,-29.36257388608205
3.0,-8.681539735402945,35.63768007648599,-29.085058357036946
3.0100000000000002,-7.423571197624136,36.11487558018856,-28.672564747848437
3.02,-6.286496351436827,36.529040165180405,-28.336917262538133
3.0300000000000002,-4.9453694200213585,36.94201433615589,-28.308707897493306
3.04,-3.897866087557899,37.54998138025477,-27.939665584937163
3.0500000000000003,-2.472003139420644,37.81305113566364,-27.541153065885897
3.06,-1.006406263592094,38.0723326269161,-27.364071401791172
3.0700000000000003,0.23073545533738893,38.296383045402216,-27.19015826360326
3.08,1.461231108278494,38.680483886038495,-27.18268507638812
3.09,2.7827660283378015,38.88056074896335,-27.125759479407694
3.1,4.068737418957512,38.94669347174938,-26.854124192706724
3.11,5.701414790982364,39.096826434004214,-26.728543330646065
3.12,6.976584974557949,39.156443648693354,-27.068413013767355
3.13,8.358287289761831,39.15719465109523,-26.74423132091959
3.14,9.898783709277923,39.03881281261466,-26.959437685117894
3.15,11.010005434689896,38.790519041718866,-27.018794202437586
3.16,12.623374382526995,38.62612789415756,-26.98282785552475
3.17,13.852142752151082,38.63408449274452,-27.091343047781322
3.18,15.058955751165,38.34667305653461,-27.20759287505824
3.19,16.488155894099705,37.8377588451756,-27.295970784423076
3.2,17.812597381867647,37.52699134598275,-27.496694441974498
3.21,18.956745151143263,37.303115603005715,-27.591593371884862
3.22,20.348698376621233,36.841935979652625,-27.678758450220577
3.23,21.50779658478306,36.447883951895165,-27.980578820377374
3.24,22.829859670853324,35.715316388701375,-28.24510851080016
3.25,24.027555572089145,35.2064594989137,-28.50660203150997
3.2600000000000002,24.926190697666016,34.38089828179581,-28.61491957973747
3.27,26.042310293377138,33.94208396162558,-29.154147988192367
3.2800000000000002,26.98346842103163,33.31669002642669,-29.288263522448414
3.29,28.113182684964425,32.481235978854905,-29.653881404277623
3.3000000000000003,29.001218675644648,31.598077929804138,-30.02378594272104
3.31,29.86644058928145,31.043471315338316,-30.42674475231853
3.3200000000000003,30.84534721674894,30.284857521898335,-30.51195807571292
3.33,31.436167583874774,29.41601936620341,-30.99182137274873
3.34,32.28752209454227,28.611716783862143,-31.50676776475666
3.35,33.160196841809515,27.751341819363056,-31.832435535708193
3.36,33.63109483825571,27.041292035418522,-32.16634083523373
3.37,34.11872242087381,25.962647664317345,-32.76548693912505
3.38,34.87268144252386,25.199739117107764,-33.06657951700318
3.39,35.4963416979481,24.388822209021775,-33.60030136931013
3.4,35.77628971353088,23.36007109066783,-33.99930490017209
3.41,36.341712214453516,22.390270684383783,-34.31242693826913
3.42,36.47397719330378,21.427349620675827,-34.74413116289707
3.43,37.02396068709612,20.808456853995114,-35.133313585239996
3.44,37.14198950244014,19.78386550842767,-35.546809168312556
3.45,37.27039379749724,18.842453106587627,-36.080409278140316
3.46,37.23195593358959,18.00393806852724,-36.48986679936704
3.47,37.5211264340841,17.084448505522936,-37.123439150045535
3.48,37.716562901561055,16.066265446553675,-37.28307824158576
3.49,37.627519874392604,15.318734227530113,-37.78386566656602
3.5,37.755395533006556,14.63155753760692,-38.07939358224259
3.5100000000000002,37.753565138098814,13.53132962152614,-38.55847133112704
3.52,37.421128229940116,12.87361861502085,-39.13449052695569
3.5300000000000002,37.469741271782546,12.101234621219117,-39.43978539144364
3.54,37.21012019321209,11.046624105214079,-39.882223601093386
3.5500000000000003,36.99507243860439,10.604386575777946,-40.188817678635274
3.56,36.734843437817794,9.701978940802425,-40.61874402215183
3.5700000000000003,36.550868156916536,8.866678021563514,-40.939771311408116
3.58,36.229667853843324,8.33780001656098,-41.32770573470223
3.59,35.749059031262945,7.700733419393894,-41.8215364982129
3.6,35.39703284180995,6.90716102029084,-42.12944983198782
3.61,35.05157563790194,6.276301137028208,-42.623826053055325
3.62,34.780259143087164,5.547523793195841,-42.88292668019851
3.63,34.08492106443875,5.21081761937899,-43.33933033509436
3.64,33.929356032648826,4.471449938958352,-43.83650387379446
3.65,33.376892238024844,3.9023175211512546,-44.06639094767474
3.66,32.8284036405754,3.6156697057640246,-44.37955811425931
3.67,32.38138196388993,2.9937501444365306,-44.63357321571034
3.68,31.72285821357469,2.7084088666559385,-44.8595938688868
3.69,31.427432368579375,2.314541552634769,-45.179930533683525
3.7,30.917218806886,1.6906806457350407,-45.56788249386923
3.71,30.079290515509147,1.4493606006719553,-45.8874528604864
3.72,29.710636152455553,1.322659854156977,-46.192511981833206
3.73,29.19346525804473,0.9284521619477722,-46.338237548638965
3.74,28.720701653490146,0.5370438174548928,-46.51685712223763
3.75,27.99304626641213,0.3983694587131968,-47.00361576720341
3.7600000000000002,27.561809161027764,0.3753922541591479,-47.012232778019396
3.77,27.040989497404023,-0.19475335596057222,-47.3477850276775
3.7800000000000002,26.544023574542795,-0.09306254958460217,-47.57970901286518
3.79,25.951369225673965,-0.4648079554837914,-47.92407653340518
3.8000000000000003,25.470544784785556,-0.4045170800491557,-47.953625861811105
3.81,24.723253449440847,-0.34603985530416104,-48.27804826787838
3.8200000000000003,24.274236905267124,-0.8117276743627879,-48.24354054318723
3.83,23.614199391111335,-0.6860897405206046,-48.55770668041215
3.84,23.214445991047246,-0.604492852867031,-48.91946663996834
3.85,22.835271948730952,-0.7547398398347962,-48.97891563832395
3.86,22.38681797146524,-0.46068492621456325,-49.244985371749095
3.87,21.717743078365913,-0.5632686576877695,-49.12459195670836
3.88,21.298741044074298,-0.5581658541854685,-49.46242822756254
3.89,20.860712685816214,-0.46429000380155705,-49.53422993956761
3.9,20.161018051730792,-0.3296139620030442,-49.57497526670125
3.91,19.974115660675082,0.04564691071396987,-49.58552537121416
3.92,19.419931846563294,0.12894948952697943,-49.78744651551846
3.93,19.0876526252344,0.1274835474452008,-49.96015993549969
3.94,18.40716890991717,0.48534303423874575,-49.87483663590475
3.95,18.27922985370976,0.555888825769086,-50.05688341536646
3.96,17.631929422292803,0.6206046435684561,-50.21906566779258
3.97,17.459728409384507,1.1550655307351563,-50.21442207859779
3.98,17.006500850845196,1.108649924726314,-50.200066694657295
3.99,16.69727242192988,1.3882451668080318,-50.42431657617006
4.0,16.416204199297606,1.5677763204484387,-50.45280774866968
4.01,15.917889339188843,2.0279910559619574,-50.320962030112796
4.0200000000000005,15.667979427105726,2.183144134680732,-50.367707289693186
4.03,15.486004622638855,2.4173712442347455,-50.459076788070796
4.04,15.111874520296709,2.7336247767381465,-50.41526884976385
4.05,14.756270697455577,3.1288937270725974,-50.49065046710794
4.0600000000000005,14.482585898661233,3.660160104178645,-50.344690291466456
4.07,14.536742467754873,4.05610162964991,-50.56423276542678
4.08,14.143031589340762,4.1883830704413825,-50.43100898472362
4.09,14.007057034761365,4.583487258929371,-50.328181772421786
4.1,13.740414875851254,5.100982446588515,-50.302385302684826
4.11,13.66293967736576,5.419690045949233,-50.45968556834638
4.12,13.068142999848062,5.751395705584533,-50.48836570300098
4.13,13.086580658188039,6.334814803818436,-50.3459822630429
4.14,12.88699199030588,6.63744607535651,-50.02949620241471
4.15,12.687757287290383,6.944846874596274,-50.14198059972457
4.16,12.559659868229827,7.34412754218243,-50.17471506002636
4.17,12.293134662370587,7.999031596606849,-49.989915348279084
4.18,12.267785101888423,8.39586198763719,-49.85076153510806
4.19,12.116559179712839,8.967827188269249,-49.88587137749726
4.2,11.994280221226836,9.33078450792049,-49.77048383478594
4.21,11.813736581079803,9.745780470753433,-49.47529532870117
4.22,11.608933281705983,10.171853473513167,-49.444437184792676
4.23,11.5973834179229,10.726793683539753,-49.3314471420793
4.24,11.415926909125737,11.18181087288851,-49.1924704070401
4.25,11.23007216898364,11.699898398915378,-49.21847963175091
4.26,11.038731135156715,12.05174284910604,-48.97401410245519
4.2700000000000005,11.118306324432847,12.408907490690732,-48.950186255085924
4.28,10.79458886736203,13.179152304131751,-48.738013083264754
4.29,10.878017528156558,13.601468641175565,-48.58462458085455
4.3,10.545081262848553,14.057712357550118,-48.47186882576991
4.3100000000000005,10.28344991883386,14.648059225148979,-48.4168176195993
4.32,10.364075156495478,15.024622922446326,-48.118309392078906
4.33,10.168530240355352,15.8044015479965,-47.65003097097278
4.34,10.038652587616289,16.147994346337455,-47.70403334759166
4.3500000000000005,9.933412632630716,16.566019639328704,-47.21138267673986
4.36,9.626179099403235,17.07102684685692,-47.06226356251237
4.37,9.543105665685502,17.64212107086067,-46.8780011786633
4.38,9.58945843481613,18.1157808461948,-46.6059576680719
4.39,9.206188114577374,18.610489093999853,-46.449950037177125
4.4,9.104292872337112,19.101431730647235,-46.096850894736335
4.41,8.868208132605835,19.836006174638804,-45.94281406253147
4.42,8.64153546760327,20.243479480008105,-45.64062390607942
4.43,8.430997068632921,20.801370922043805,-45.35045692488981
4.44,7.980744355964066,21.23422918451684,-45.10468061751991
4.45,7.740905458989022,21.742479971084453,-44.715300521025895
4.46,7.642728786939264,22.14758042451062,-44.51510132812034
4.47,7.337422694708001,23.03096519990601,-44.03696775083823
4.48,7.083332349244149,23.113507986122134,-43.832020628135524
4.49,6.578462182671605,23.623822365481942,-43.575559971765266
4.5,6.462270596708188,24.27159316850714,-43.39718726556717
4.51,6.124808706931524,24.72367586198241,-42.920427117526096
4.5200000000000005,5.62182847911999,24.934785761497274,-42.38090283624903
4.53,5.2799693827477405,25.540582497303287,-42.27441956896936
4.54,4.842222676380822,26.092417033816247,-41.89856717894693
4.55,4.4660243618710815,26.25553043198943,-41.366381192343354
4.5600000000000005,3.8955215112964416,26.906046669760585,-40.91169019928448
4.57,3.5590435318396114,27.343406729465972,-40.83808545335628
4.58,3.13833972159136,27.699421764938116,-40.401001408099965
4.59,2.6307451621322206,28.14188577646399,-39.853599384302896
4.6000000000000005,1.9397911120275118,28.51053670053374,-39.451333463157596
4.61,1.41268544478081,28.829937292778162,-39.210602076616375
4.62,0.8590816240511865,29.336451940679034,-38.81664475702641
4.63,0.3401828062959157,29.69720473429108,-38.30821704653681
4.64,-0.20399305041420945,30.024662475816257,-37.87096095228111
4.65,-0.7418249760931082,30.38791869226274,-37.59437963344194
4.66,-1.5760825456355543,30.497242404005448,-37.15008195444554
