t,mx_uT,my_uT,mz_uT
15.75,44.423104638612564,-2.7048159256549806,40.60302593679582
15.76,44.62890522769599,-3.037880676605182,40.336915256880246
15.77,44.92972325692398,-3.416410932435306,40.04452806809052
15.780000000000001,45.18189097780002,-3.9349449941654204,39.81051214783933
15.790000000000001,45.416203276427154,-4.269074640481397,39.570250844124736
15.8,45.59973702570108,-5.0700994507401616,39.28867245324042
15.81,46.03015621623467,-5.352517259406729,39.08900327566934
15.82,46.09190380712135,-5.9122325716504625,38.552056291237236
15.83,46.39751653110229,-6.567377606206951,38.28509541761051
15.84,46.607506745563114,-7.097443923581173,37.85493208771077
15.85,46.78267613479723,-7.904942071743833,37.56447978349041
15.860000000000001,47.31958128641498,-8.353375685225044,37.15018903490779
15.870000000000001,47.31073394406827,-8.97587582282213,36.78434955974037
15.88,47.47643926946829,-9.837404324899532,36.305059784045355
15.89,47.74876577936716,-10.368169381695933,35.79721894190808
15.9,48.09349142653992,-11.032009876828793,35.5465658402726
15.91,48.18607939802134,-11.759136924271798,35.03055506448712
15.92,48.37720941879389,-12.69213231111288,34.4712716420081
15.93,48.452493769218805,-13.27170498664945,33.98664311942328
15.94,48.756976170495825,-14.289375074235746,33.59572379171413
15.950000000000001,48.76880885772002,-15.108989730174677,33.12003443942726
15.96,48.718992530801295,-16.054460410334112,32.487418943694685
15.97,48.91704656483236,-16.870522324391768,31.798400465369916
15.98,49.130661420324174,-17.86570752471899,31.257112012749246
15.99,48.78475074988932,-18.614228948137335,30.64156208385183
16.0,48.843417245140444,-19.547404071459404,29.9977393409204
16.01,48.79395116290713,-20.368419438322704,29.430704266203364
16.02,48.72597556450909,-21.3801259316018,28.512432129903473
16.03,48.43639669443287,-22.723714768058848,28.1240830487875
16.04,48.284786813701366,-23.40595759836873,27.483472388067206
16.05,48.04510776078277,-24.581194571012567,26.811827718719467
16.06,47.90342105406646,-25.656366672548696,25.8714030234456
16.07,47.472312380870456,-26.72952305092233,25.379128125397326
16.080000000000002,47.2037927266087,-27.516865231086435,24.611805117828325
16.09,46.64280778786079,-28.749311455739225,23.80492894055876
16.1,46.21169502491107,-29.78243958761007,23.02029776518981
16.11,45.74360418115554,-30.799309281652604,22.065645856689443
16.12,44.98640744944048,-32.06655274356826,21.19526739471626
16.13,44.65780467385164,-33.00015130189517,20.434188008179092
16.14,43.855530960148,-34.139625299066914,19.647123325298576
16.15,43.10937198161357,-35.16373587441159,18.977981700708032
16.16,42.33312226223214,-36.119571948010375,17.857100902160713
16.17,41.698283520092865,-37.232173108036704,17.251796600531453
16.18,40.51168425026717,-38.278888701616495,16.19720926502798
16.19,39.66034764449103,-39.39187265788352,15.356557679680217
16.2,38.412678030586044,-40.2629757449606,14.367817103131447
16.21,37.30078453977151,-41.17577159981523,13.45356259780855
16.22,36.21225187069262,-42.07606421075369,12.862348191950362
16.23,35.001503750340646,-43.013648068415485,11.5899961437767
16.240000000000002,33.88663669318288,-43.88686843932338,10.928552820912714
16.25,32.54761414110247,-44.968864614966726,10.17719508845398
16.26,31.137739992856183,-45.41838243448297,9.04970777836632
16.27,29.63211956101133,-46.548507806102684,8.229259538898143
16.28,28.09415975138684,-47.08319476382861,7.39918544673668
16.29,26.27963513670884,-48.15068712663158,6.556962407253372
16.3,24.701191560036968,-48.59450742587843,5.800841821066748
16.31,23.15758119237985,-49.075011190061254,4.812874215005259
16.32,21.349842362948973,-49.86034549707133,4.005304451309242
16.330000000000002,19.36616266680651,-50.34921423176677,3.326658438385447
16.34,17.485452662881528,-50.61047928350219,2.541774769006578
16.35,15.772021823328327,-51.02364816423045,1.5860797733523326
16.36,13.748060475063605,-51.28393544470146,1.2557654989232727
16.37,11.886592835617991,-51.74662485455646,0.3160828571490091
16.38,9.735900503638268,-51.87836327096032,-0.34639918764651845
16.39,7.519452955822757,-52.12375582718225,-0.9951378589899946
16.4,5.380493972707454,-52.16971637418673,-1.7671158874900708
16.41,3.5186497112760877,-51.87148724794377,-2.241217026294075
16.42,1.1255061932915624,-51.98543749959628,-2.9305589871774034
16.43,-0.9973429492518592,-51.74790281925045,-3.5540308343651716
16.44,-3.2731270239168846,-51.51663766084092,-3.8938329506179454
16.45,-5.398490026679947,-51.149804232281184,-4.371510574862412
16.46,-7.925179461722759,-50.8956245525664,-4.893534387777008
16.47,-9.936332375771569,-50.255098381544556,-4.9732272976747645
16.48,-12.051277140468892,-49.77215489066398,-5.209883044566946
16.490000000000002,-14.434922891101259,-48.95002913494106,-5.628801719748951
16.5,-16.397926683244233,-48.252790293466084,-5.835416173956909
16.51,-18.73966580095998,-47.459857822347985,-5.995592501277369
16.52,-20.800712835759555,-46.38680211554744,-6.037468403807277
16.53,-22.91662658076566,-45.23663704438,-6.028845739412433
16.54,-25.04603631948418,-44.495041908616145,-5.991837920383228
16.55,-27.157803585636568,-43.28028825436927,-6.0336712611989896
16.56,-29.009874039994457,-42.015830853077325,-5.85766483861191
16.57,-31.120405503952057,-40.86721939987801,-5.701762652822977
16.580000000000002,-32.92511110429579,-39.424683580180336,-5.443669833870441
16.59,-34.432935868083554,-37.629911041457845,-5.147242882535883
16.6,-36.445983203457466,-36.3658864318719,-4.854614025102846
16.61,-37.91035176961438,-34.910573233806105,-4.290745342559135
16.62,-39.74675683851401,-33.037200288156974,-3.8211172480811064
16.63,-41.13388231896301,-31.096166235500203,-3.2203498317893153
16.64,-42.48140121796124,-29.724842196422138,-2.6559023587150903
16.65,-44.009690123475444,-27.514023022579767,-2.027349318167427
16.66,-44.76717672399748,-25.92463860995104,-1.3032872003335478
16.67,-46.0425391137128,-24.08599037191584,-0.6226464172239287
16.68,-47.13024631719012,-22.08557164136924,0.35127993618085185
16.69,-47.90885773292878,-20.04404761914514,0.9580950367591006
16.7,-48.639874565574495,-17.990053541183855,1.9620209553477699
16.71,-49.20925847136143,-16.06017228658897,3.0169084627503855
16.72,-49.80101555846027,-14.180069535280564,3.894905302900806
16.73,-50.19600415578296,-11.755457517377263,4.943011521151013
16.740000000000002,-50.435509463596624,-9.896457822153588,5.860504295374883
16.75,-50.57521263638952,-7.814435091462008,7.322338536809601
16.76,-50.384118922604934,-5.8669627547494345,8.215438283233977
16.77,-50.2367812111156,-3.8774410889233177,9.410562991570355
16.78,-50.027069492286124,-1.6102407380917239,10.905628953144111
16.79,-49.701829837212124,0.07959191418650066,12.183149494968449
16.8,-49.111446160869974,2.3515462960833164,13.368608220822015
16.81,-48.468108265616756,4.044800258778613,14.584990938040386
16.82,-47.63499930860907,6.040362630202951,16.12316587174324
16.830000000000002,-46.650522726469866,7.9849531677468475,17.397512768603217
16.84,-45.701968021579916,9.700464509276788,18.6168290707029
16.85,-44.49184828133265,11.327031000948702,20.109734920641888
16.86,-43.32818277350531,12.805631514491733,21.223749541536353
16.87,-42.040956267530994,14.656081634554331,22.67059412388576
16.88,-40.49045742907246,16.252051672440608,24.098647746738816
16.89,-38.69175123270117,17.478944016382133,25.41965885111888
16.9,-37.03312786781169,19.044719863695477,26.79321038409773
16.91,-35.37165962914145,20.34549650395483,28.007584185010295
16.92,-33.556372011869364,21.506445786987936,29.359868593924705
16.93,-31.519801409371222,22.51703203476405,30.540801846908646
16.94,-29.558380226195407,23.638081508092785,31.881690165548648
16.95,-27.54694220751444,24.40588091853236,33.091256689197
16.96,-25.32966204172763,25.266800732414257,34.274113718312925
16.97,-22.848933961379384,26.021748657714483,35.363469741752844
16.98,-20.669259801633217,26.726363177668237,36.56110275153316
16.990000000000002,-18.21615116247964,27.05891636771099,37.58790727500501
17.0,-15.80711018261389,27.3825682342902,38.531220397127676
17.01,-13.354199421634638,27.53899548728345,39.4818186208061
17.02,-10.989190307187878,27.830329404555783,40.43015421289263
17.03,-8.361173182339444,28.002213981553762,41.35981300107922
17.04,-5.871936991482911,27.832094951590676,42.08832887458725
17.05,-3.3048040901665288,27.816772660504412,42.79621382720404
17.06,-0.9214786814232642,27.722880318902114,43.620642729010875
17.07,1.7455496198342841,27.437348108687743,44.01933710445032
17.080000000000002,4.508143140245877,26.947788852358112,44.839899321646634
17.09,6.739920500824274,26.459965632916937,45.166448103153165
17.1,9.360810935924333,25.662628588429367,45.78941489571301
17.11,11.722281982377947,24.969030017563046,45.96794413298452
17.12,14.004132304654162,24.04259179847029,46.20680631780229
17.13,16.684360222044806,23.176249749838483,46.31745245007929
17.14,18.886953551305286,22.067851085924133,46.57113249394098
17.150000000000002,20.932546387657194,21.16746027918732,46.599756481056126
17.16,23.153937857848263,19.83575943477978,46.405065091991055
17.17,25.423905882740097,18.64947233059514,46.11972344291674
17.18,27.414223534536365,17.34300982775582,46.23611654601116
17.19,29.42848245611901,15.893650276285214,46.09136551371927
17.2,31.420242885961354,14.557310227082398,45.719964525074445
17.21,33.30967379903389,13.397897541026751,45.540821825527445
17.22,35.07912833859276,11.748917456623486,44.85616396889822
17.23,36.71577122429761,10.112174597265913,44.34292920970437
17.240000000000002,38.346396731366774,8.615719837101334,43.85425687268128
17.25,39.9821491565771,6.8477432975741515,43.14614839917581
17.26,41.231726132435455,5.328723770185823,42.3657701136387
17.27,42.70362313110375,3.6790928521880564,41.62653595316587
17.28,43.8797252921152,1.8115221913467252,40.7921991927048
17.29,44.991887697623795,0.1494050778785407,39.82450243688248
17.3,46.0294325829953,-1.5529933787416081,38.94866242988691
17.31,47.06280808064958,-3.274702892283198,37.88229082778277
17.32,47.87263982708878,-5.16008994480081,36.57564115361606
17.330000000000002,48.65985782382997,-6.914320472743605,35.687117582563125
17.34,49.32550975358536,-8.547405889532772,34.38633141265558
17.35,49.906657532807394,-10.247897273922991,33.32858195701578
17.36,50.507139534865104,-11.858254117874745,32.08882939877801
17.37,50.9565981728622,-13.744980487539502,30.740003059248473
17.38,51.46650413702418,-15.3407107200647,29.204354718133423
17.39,51.33643350743008,-16.876067042334316,28.019704317793593
17.400000000000002,51.53771227810228,-18.55411545775958,26.59523440970999
17.41,51.74589159458777,-20.06743957871868,25.09217149163762
17.42,51.56626253857096,-21.788178337983208,23.795085245931617
17.43,51.47149966036549,-23.11768896235286,22.190677605821914
17.44,51.104686700555725,-24.565466862867105,20.704105133616846
17.45,50.913018718145445,-25.844811600799463,19.082079342122434
17.46,50.568265832429965,-27.434502324340244,17.63827012631333
17.47,50.01567965238304,-28.572663610982158,16.007513397875858
17.48,49.621940668711375,-29.957348842200332,14.382225889984008
17.490000000000002,49.20786088496261,-30.92361132837054,13.092772746043204
17.5,48.59355523425109,-32.30540287912155,11.337298063265932
17.51,47.883803667894014,-33.354325907317936,9.522984384980585
17.52,47.125974540439344,-34.30243490366591,8.184193184524961
17.53,46.27718264667145,-35.277586791383214,6.418478235491482
17.54,45.46080192196807,-36.3107040526883,5.049922136230013
17.55,44.596176836151926,-37.02768793065382,3.3256470900831467
17.56,43.757174901752265,-37.8114374114986,1.8552788908075764
17.57,42.65386385750575,-38.71190464820801,0.2874211320655635
17.580000000000002,41.72470105241915,-39.45220692122902,-1.141353350777755
17.59,40.654540173770755,-39.81544915820308,-2.819635449641469
17.6,39.605705974703476,-40.6343164183019,-4.271593610187995
17.61,38.4368100699861,-41.10310332421818,-5.881192788389389
17.62,37.15715451759532,-41.40215421783561,-7.443302605276929
17.63,36.10258987298302,-41.95681309403353,-9.035209506028576
17.64,35.119152244825464,-42.25616079944975,-10.112884970121168
17.650000000000002,33.8060624210311,-42.496342568579024,-11.61478450652693
17.66,32.746967461720885,-42.87400170396466,-12.950745728922621
17.67,31.541303329470914,-42.973596511429555,-14.486715202256113
17.68,30.203874788385576,-43.142131077251534,-15.92986448551491
17.69,28.98671268710286,-43.21264890135879,-16.887535815582304
17.7,27.96329512798167,-43.0844100261235,-18.341747929443745
17.71,26.698145221987414,-43.29868096558243,-19.590136462604573
17.72,24.971397600740186,-43.20023055760326,-20.972690529017704
17.73,24.040341625300716,-43.05430907273936,-22.19392441942601
17.740000000000002,22.580204129047388,-42.78019094663875,-23.047032591345967
17.75,21.482508788535146,-42.651114796963334,-24.409674176018292
17.76,20.170963184300202,-42.6601338416844,-25.555080654664582
17.77,19.187965506530464,-42.10263481967641,-26.440278658881674
17.78,17.89562891093752,-41.78295482604963,-27.690424876420757
17.79,16.459833115639416,-41.69475864995647,-28.68493808348582
17.8,15.208165590671305,-41.16578960357066,-29.441874445713108
17.81,14.002101084720138,-40.98500983231016,-30.60683890718753
17.82,12.795631448108681,-40.33396684472617,-31.27505370412168
17.830000000000002,11.691960550123062,-40.03802226918531,-31.99044983103052
17.84,10.541786128890422,-39.326389242637866,-32.78012282732774
17.85,9.174251160726909,-39.093318565688996,-33.69723602915902
17.86,8.36206043528904,-38.50065598295623,-34.55533205503067
17.87,7.068607311217308,-38.02185207606194,-35.10113534725051
17.88,5.882924568971582,-37.40765929285721,-35.90744236034424
17.89,4.565420689188289,-36.973977765971284,-36.55024009420558
17.900000000000002,3.788383337574659,-36.26774354274832,-37.08240334241068
17.91,2.6530495089564567,-35.67634536304777,-37.558136107592354
17.92,1.399551280723628,-34.933484468925684,-38.18567316579281
17.93,0.4748872065845386,-34.67262250505127,-38.935109491525374
17.94,-0.5550728907416835,-33.80362503773521,-39.2499719205068
17.95,-1.5950502115758043,-33.13266778024995,-39.73328345835688
17.96,-2.509891783165974,-32.484220915544554,-39.799799029773816
17.97,-3.567678017778941,-31.91537188966288,-40.248214828162915
17.98,-4.745688875653646,-31.21256109450461,-40.67162360600236
17.990000000000002,-5.564003208705528,-30.52153330950294,-40.9143591566671
18.0,-6.418611419291023,-30.08499968431601,-41.201730547811785
18.01,-7.277808158859099,-29.269417348912746,-41.44202087587681
18.02,-8.147906527219867,-28.86715099630356,-41.6093692666963
18.03,-9.066838813201203,-28.030315733884862,-42.07731012416781
18.04,-10.245967655814745,-27.366643938057297,-42.20906775970526
18.05,-10.826880260033239,-26.77617273593294,-42.137474665868524
18.06,-11.734083858509672,-26.310672192669863,-42.19496853252508
18.07,-12.724665405220485,-25.698455023139775,-42.38521267305477
18.080000000000002,-13.42530225738487,-25.220537164568697,-42.19941042229677
