t,roll_deg,pitch_deg,yaw_deg,err_roll_deg,err_pitch_deg,err_yaw_deg,geo_err_deg,bgx,bgy,bgz
0.0,9.807107446644354,4.943133823183074,19.77613226201026,9.807107446644364,4.943133823183066,19.776132262010268,22.219791465929784,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.01,9.621297567161765,4.884528003277751,19.556398575999744,9.621297567161752,4.884528003277745,19.556398575999737,21.946596807063656,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.02,9.438523342918778,4.827481637118182,19.344755440534676,9.438523342918765,4.827481637118173,19.344755440534676,21.68190876503991,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.03,9.260943200967068,4.769943343519879,19.136732161120293,9.26094320096706,4.769943343519866,19.136732161120293,21.422395263587788,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.04,9.085476700653038,4.713040102774092,18.926590986213537,9.085476700653036,4.713040102774101,18.92659098621354,21.16199558751747,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.05,8.914458868260258,4.655223005133687,18.726142973859613,8.914458868260258,4.655223005133677,18.726142973859602,20.91170782622889,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.06,8.746455015165752,4.599149341140574,18.527559814158767,8.746455015165743,4.599149341140583,18.527559814158753,20.664532484446188,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.07,8.58299677126923,4.542164527148935,18.338358468006525,8.582996771269233,4.542164527148929,18.338358468006536,20.427253665536625,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.08,8.420598074103431,4.488432375983051,18.143405727295992,8.420598074103422,4.488432375983047,18.143405727295985,20.185883270201177,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.09,8.26291735824159,4.433713743820465,17.959285581321588,8.262917358241602,4.4337137438204755,17.95928558132158,19.95574857650527,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.1,8.106713736770432,4.380563959227179,17.771364512482965,8.106713736770438,4.38056395922717,17.771364512482968,19.723129033262268,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.11,7.956030038738593,4.326642643170345,17.599888812712667,7.956030038738587,4.326642643170333,17.599888812712674,19.507054520110355,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.12,7.80860536252511,4.274066836547498,17.430860770193657,7.808605362525122,4.274066836547493,17.430860770193657,19.294656568583818,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.13,7.663660361835899,4.22238958596709,17.263847152903118,7.663660361835906,4.222389585967099,17.26384715290312,19.0851909656345,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.14,7.523134019872513,4.170887203263608,17.100863604132282,7.523134019872503,4.170887203263617,17.10086360413227,18.8810364934444,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.15,7.3845786238554005,4.120593809243427,16.936568208861853,7.384578623855403,4.120593809243415,16.936568208861868,18.6767091594574,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.16,7.247387743106829,4.070769947073932,16.775383307369438,7.247387743106837,4.070769947073934,16.775383307369427,18.475808238916727,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.17,7.113264374009221,4.020795753675706,16.6205332074343,7.1132643740092325,4.0207957536757055,16.620533207434306,18.281729890176337,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.18,6.982903953152282,3.9697997035735457,16.46474432797174,6.9829039531522925,3.969799703573556,16.46474432797175,18.088074303262456,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.19,6.855525543206508,3.919990443569305,16.319361061702374,6.855525543206497,3.9199904435693123,16.319361061702374,17.905073545134776,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.2,6.732534977561959,3.8742700599061823,16.17281059988796,6.732534977561962,3.8742700599061823,16.17281059988796,17.723321899058494,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.21,6.611320936044888,3.8282026920609886,16.035024482607348,6.6113209360449,3.8282026920609957,16.035024482607355,17.550103471656097,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.22,6.494176467316779,3.7818613256411844,15.892154154702524,6.494176467316789,3.7818613256411915,15.892154154702533,17.373761228959186,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.23,6.376494774420038,3.736978143911531,15.757378817791023,6.376494774420043,3.736978143911531,15.757378817791015,17.204867497250415,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.24,6.261498666837342,3.69161885845512,15.621509311134357,6.261498666837346,3.691618858455128,15.62150931113436,17.035924552626458,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.25,6.1504676709520965,3.646128788509519,15.49360349116363,6.150467670952095,3.6461287885095133,15.49360349116362,16.87559435497962,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.26,6.041947003240576,3.6017235868913646,15.364010509665036,6.041947003240573,3.6017235868913677,15.364010509665048,16.714854157701343,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.27,5.932998329963482,3.5610056160269785,15.229519837577676,5.932998329963475,3.561005616026967,15.229519837577676,16.550237423034858,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.28,5.828187636380556,3.517825451707093,15.104239616415006,5.828187636380546,3.5178254517070933,15.104239616415004,16.395026667890928,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.29,5.725815624294088,3.4773096538064348,14.979511647938253,5.725815624294098,3.477309653806431,14.979511647938258,16.24165041913041,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.3,5.625964846104977,3.436272187334879,14.857916840443867,5.625964846104974,3.436272187334881,14.857916840443862,16.091946798467564,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.31,5.527056041422445,3.395328792053437,14.745003218513684,5.527056041422449,3.3953287920534474,14.745003218513684,15.950580313469828,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
