t,roll_deg,pitch_deg,yaw_deg,gx_rad_s,gy_rad_s,gz_rad_s,ax_m_s2,ay_m_s2,az_m_s2,mx_uT,my_uT,mz_uT
50.268421052631574,5.9688253821669564e-12,-21.213203435593964,-30.00000000000001,-279.77010578911717,-197.83930742489332,0.00418268414358395,-3.3174991064979684,-0.0924932924334544,-8.826127151777229,50.06491539562308,8.829169080000103,32.3422777767948
50.27842105263157,24.27050983124764,4.6930339512031685,-17.633557568773757,-145.9220472449167,-344.64215835476034,-92.05992473583336,1.0030792906535364,-4.104290247160925,-8.598055229317827,33.726594078789226,20.017179588733953,41.44700173256578
50.28842105263158,28.53169548885306,26.730195725652187,9.270509831254977,206.14770585435843,-225.10930573698872,-148.1155638265579,4.61415398317983,-4.280047374433684,-7.378064158402923,12.7179338858347,13.601800139344476,52.03508496683325
50.298421052631575,9.270509831250587,26.730195725653193,28.531695488854485,304.9808575275611,112.9124798779369,-96.66761392851313,4.616533904611278,-1.5188464333961869,-8.337441877667814,7.898541978595466,-11.368109353298642,54.935324145028254
50.30842105263157,-17.63355756877749,4.693033951205348,24.270509831244926,212.89953555375646,213.6949743974742,239.90942053151224,1.0153545661182939,2.867327132874861,-9.010076457814252,28.616785950640047,-29.18470850240439,41.483096065501265
50.31842105263158,-30.000000000000004,-21.213203435592394,1.3536047272790594e-12,101.24279039533508,40.91212801685442,324.7973763915814,-3.323571632840558,4.4593961472778565,-7.607367332286123,51.5202836298381,-18.874336278630416,26.534545750929528
50.328421052631576,-17.63355756877166,-29.630650217854022,-24.27050983125136,-145.03240277067704,-85.017949243857,122.97284544540257,-4.6298592639277825,2.4805873330929975,-7.814487771305043,55.14860741055765,-0.6927533624256038,27.192982345569998
50.338421052631574,9.270509831244457,-13.61971499219232,-28.531695488855316,-286.4360210593358,-259.5707542037471,-42.76606099279107,-2.079555062775888,-1.6342685313602052,-9.08811174906721,45.74483003510278,13.244819505488307,35.390357312385866
50.34842105263157,28.531695488855284,13.619714992186141,-9.270509831244574,-23.790969018106924,-342.5364716590404,-108.12404626219876,2.529394434073576,-4.653842014119541,-8.047625738770288,26.482752231861237,20.5481075913991,45.12105231960141
50.35842105263158,24.27050983125143,29.630650217852946,17.633557568771568,276.36563784082165,-120.77641677831927,-161.36273454788406,5.062731993498724,-3.604510706534789,-7.452281803489553,8.327811208791443,6.317270279832549,54.68906615003835
50.368421052631575,-1.2350470353498068e-12,21.213203435597297,29.999999999999996,279.7869573065892,197.8267938962391,0.0037858263898208743,3.7498632414962794,-0.0924282342616235,-8.835721479347134,12.25759526432099,-19.668093030625535,52.276251327098684
50.37842105263157,-24.270509831248873,-4.693033951205232,17.633557568772073,182.97678998576893,159.17773592949922,319.2383005203062,-0.5893989010846118,3.922714775193479,-8.587277534711747,37.926719474298835,-28.871366400171237,35.04327867284898
50.38842105263158,-28.531695488854517,-26.73019572565004,-9.270509831250473,33.234985848770094,-1.9276943535085955,269.4608887729464,-4.196860090404858,4.0885904717530925,-7.382605731434965,54.83008261733406,-12.425034125122886,25.039503226134656
50.398421052631576,-9.2705098312486,-26.730195725652244,-28.53169548885513,-227.18929259287933,-137.8027148772943,55.750224671113386,-4.206490256418499,1.3065270775410107,-8.31910099949388,53.12988917531865,4.1279959803019475,29.713302792168054
50.408421052631574,17.633557568773664,-4.693033951210023,-24.270509831247715,-239.7919466403687,-313.00568976112044,-72.48397444691253,-0.5974816809101243,-3.049224523198742,-9.003293351788283,40.458136959541605,17.406793569633045,38.3139972652406
50.41842105263157,29.999999999999993,21.213203435593872,7.335224104977964e-13,101.24320558685814,-301.7454302735313,-126.95727765278018,3.7623189493125357,-4.66557290691213,-7.609009764333254,19.174729203634737,18.53568150188197,48.53911709522404
50.42842105263158,17.633557568775498,29.63065021785477,24.270509831248578,307.65890803482677,-1.5978736330136625,-149.48312749379974,5.055493759391757,-2.6588543411360277,-7.802805165465531,6.706224178179168,-2.3038402504028372,55.85647131819129
