t,roll_deg,pitch_deg,yaw_deg,err_roll_deg,err_pitch_deg,err_yaw_deg,geo_err_deg,bgx,bgy,bgz
0.0,11.496685066498761,-2.2484274243076543,-0.15061193659723698,1.4966850664987623,-2.2484274243076494,-0.15061193659723873,2.703523323954891,0.0017499551345770555,-0.0017408890990959242,0.0008839735725060687
0.01,11.120513669176454,-1.1746108940508688,2.605931352410792,1.1205136691764657,-1.1746108940508808,2.405931555488704,2.9118043973598713,0.002132692388460377,-0.0025138176630682837,0.0008808056798821006
0.02,10.966930345154505,-0.851334151112871,3.377433827347883,0.9669303451545207,-0.8513341511128658,2.977434233503703,3.2507269148793214,0.0025948875893541,-0.0032758231353287475,0.0009032550465755073
0.03,10.899443520113078,-0.7032056764816496,3.757060116519647,0.8994435201130854,-0.7032056764816491,3.157060725753379,3.3622968992546225,0.002979878455164763,-0.004000463922206231,0.000954579848856982
0.04,10.84335564991578,-0.6178335631059815,3.939750048820726,0.8433556499157727,-0.6178335631059787,3.139750861132368,3.3134989552806666,0.003388907425986983,-0.004708475279711273,0.0010683680845993465
0.05,10.809870610529439,-0.5606342237643696,4.177239598167209,0.8098706105294505,-0.5606342237643663,3.177240613556741,3.330162650661679,0.003805779904644372,-0.005412330401711603,0.00113133509952108
0.06,10.779974315925456,-0.5209132183387548,4.36194832970122,0.7799743159254647,-0.5209132183387587,3.1619495481686792,3.301489085619903,0.004233263981932096,-0.006077949001100927,0.0012338823916487034
0.07,10.75949160627163,-0.4997473605599847,4.577367183499083,0.7594916062716349,-0.4997473605599801,3.177368605044454,3.308032504270643,0.004671491767936998,-0.006563511786477379,0.0012544153104433542
0.08,10.734896875893991,-0.46128880787250737,4.726823251525699,0.734896875893998,-0.4612888078725179,3.1268248761489708,3.2478000517325754,0.005117904825069833,-0.007542012218645267,0.0014942032643508831
0.09,10.716880636662504,-0.4411362488448879,4.908127379726421,0.7168806366625056,-0.4411362488448797,3.1081292074276,3.2227263492528118,0.005566905879623566,-0.008168987537792986,0.0016099203075270341
0.1,10.692480675329051,-0.42538335702665486,5.043221440873483,0.6924806753290508,-0.4253833570266642,3.0432234716525812,3.1523289737173097,0.00610929698385513,-0.008697965426929997,0.0018440615994150594
0.11,10.679922668019792,-0.4077841587391316,5.259680699647553,0.6799226680197931,-0.40778415873913404,3.059682933504557,3.1630518923988,0.006610041045161795,-0.009385786619561153,0.001856020192090544
0.12,10.669975104856896,-0.39126814084521006,5.45713616419972,0.6699751048568952,-0.3912681408452177,3.057138601134625,3.156247185622062,0.006965985251851605,-0.010067886553266719,0.0019559378322747804
0.13,10.657155621112635,-0.37732976078543135,5.643150052470466,0.6571556211126435,-0.377329760785423,3.0431526924832752,3.1381591977910523,0.007416128780790123,-0.010645871424681012,0.0020823400269983634
0.14,10.65256638302289,-0.3645115345865852,5.828716732345175,0.6525663830228816,-0.36451153458659064,3.0287195754358898,3.1215855325934063,0.007504785515363715,-0.011203060829648566,0.0022583162604111456
