t,gx_rad_s,gy_rad_s,gz_rad_s,ax_m_s2,ay_m_s2,az_m_s2,mx_uT,my_uT,mz_uT
95.41,0.008181146708533517,-0.005263617101179564,0.0038782232774527406,0.20363520426646958,-0.09530536984159413,-9.49462969279564,37.56115862616694,-5.816377165687155,45.779248434234
95.42,0.009067644791666813,-0.006332155570349451,0.0036311362933800764,0.21482819401283035,-0.10581209563019267,-9.497982701317019,37.44911519916262,-5.818225804685638,45.82741172508379
95.43,0.00855560053981411,-0.005748497533450598,0.00421793216624693,0.19508370947746728,-0.10104455179737629,-9.492210698031922,37.432740034590154,-5.66864877551317,46.052259370530784
95.44,0.008679528389378785,-0.005363109490885157,0.0030763887683704703,0.2134555878005824,-0.1007028711245558,-9.491009551507412,37.382393240536416,-5.728059560418642,45.85245305623286
95.45,0.008729666044528161,-0.005376760870684587,0.0028461487609557265,0.2133674765019257,-0.10014289668805128,-9.500721283876134,37.550845399152095,-5.695997441046414,46.06948924525429
95.46000000000001,0.009256975163297692,-0.006324504835633732,0.0025847309312862824,0.22151473436564945,-0.0954555315026654,-9.48445176502629,37.6312661398818,-5.618386539632599,46.07031674321866
95.47,0.007967598498325332,-0.0050600650465386495,0.00402572824161819,0.20639234264864711,-0.09805886630496373,-9.488129570551667,37.554834865215696,-5.613007411390901,45.94442168280804
95.48,0.009355544112157449,-0.005799992305906985,0.0034078402677977133,0.2185969773688971,-0.09181851731659857,-9.483757244154383,37.52014537128693,-5.866153439698275,45.87702647102962
95.49,0.008594353389808688,-0.005939360695017656,0.0028225529267026095,0.21268692631915243,-0.0982738445771776,-9.47335010773648,37.50847210348401,-5.562194144025593,46.01339856862779
95.5,0.008059085871881333,-0.005535057123288284,0.00389560064650783,0.21328162766552047,-0.09018279727604672,-9.488710806414387,37.77920675711631,-5.809306833150589,45.77631036938451
95.51,0.009141218384749962,-0.006283183257261447,0.003866349080413227,0.21407441423928475,-0.08499224865273852,-9.496264603875854,37.41106914151367,-5.758103970701473,46.0744620458091
95.52,0.008628976300960314,-0.006471222491430064,0.004023428264756746,0.22079882945075832,-0.0935707831297268,-9.499351976473855,37.5235761746656,-5.899345760929989,45.96786751780882
95.53,0.008094403628259974,-0.005463700730893812,0.002862679406175779,0.21215429432468844,-0.09982019782324683,-9.506365224926727,37.770121874929,-5.727965883542372,46.003450336053184
95.54,0.008267730950972087,-0.00575985702628757,0.0033942657345947835,0.2034653295692427,-0.09419276473343736,-9.492526818346345,37.52986243083855,-5.826847894756969,45.75924959387401
95.55,0.008402740117150134,-0.005545384619910647,0.0031489611438277384,0.20488195043006138,-0.10680661543547483,-9.497223109756003,37.62637370772643,-5.829944288567451,46.03732741709512
95.56,0.008019809521995627,-0.005869572444275705,0.003095618706179657,0.23004382977569277,-0.10824839308580878,-9.49065471196418,37.56515277384513,-5.761059384291438,45.90500191564922
95.57000000000001,0.008633294068743708,-0.005720351877485402,0.003899851868646908,0.21246138108912144,-0.09681311728920625,-9.483185360223734,37.60934951720071,-5.761643089563219,46.03538592276652
95.58,0.0087191861898901,-0.006549038558795645,0.0023735043876919742,0.19940389408375309,-0.09757243913033152,-9.498350265244293,37.41159854170658,-5.779419456331616,46.05112932390107
95.59,0.008785587928363942,-0.006013093128937381,0.0037206797945673374,0.20681766078232602,-0.09583124200887064,-9.495472323792843,37.606474818265234,-5.88808906014963,45.83528906855392
95.60000000000001,0.0077537523319493856,-0.005659062043110792,0.004302118244508675,0.2103951614044807,-0.08390266890142417,-9.503069056010494,37.50639377498134,-5.873231170411841,46.116655043731335
95.61,0.008433376726110576,-0.006062328015020024,0.002771800060112236,0.20097328296990594,-0.10507133532255483,-9.504238491503887,37.60611383852843,-5.808360949176629,46.06331741527775
95.62,0.009098649672957168,-0.005402069994898793,0.0037672043366759247,0.21465921833855908,-0.09859575584729656,-9.487939665591902,37.574043513490665,-5.667676474290698,46.037143972465294
95.63,0.008823797728921045,-0.006288001734356645,0.0035614271250918378,0.22912695685537318,-0.10016464459872347,-9.490199985198132,37.49912410763183,-5.6837740406833035,45.90728549237893
95.64,0.008778529991176464,-0.005630360450072664,0.0044190262011596345,0.2091879139739158,-0.0919234058439907,-9.496167686306215,37.61639412234731,-5.728919715428387,46.02905165813248
95.65,0.00801013335684911,-0.005530917849554849,0.0032600029850347735,0.22756169545341895,-0.10831635028637626,-9.492066715352939,37.538501288937375,-5.907911619581977,45.846304040259746
95.66,0.008489484063263027,-0.005371006655386493,0.0031167859784407316,0.21473397720483117,-0.08577320298451736,-9.4926861431041,37.369473244998304,-5.775099342608824,45.916434201512494
95.67,0.00849537325445465,-0.006193040641490835,0.0033132958875864843,0.20289881273862928,-0.10475797067618935,-9.485963807208492,37.61590873846482,-5.8539041770286495,45.89545415950512
95.68,0.008817608099959217,-0.005394947240895948,0.0036155937131185875,0.21992200016068153,-0.10703544291099565,-9.488531757945697,37.50938256699897,-5.699278392421357,45.99834936174804
95.69,0.008423097571198763,-0.005831356269122876,0.003615342288656474,0.2137505731883962,-0.08503871916719744,-9.49551945790201,37.600937201786444,-5.719495638040344,45.94436727700621
95.7,0.007832971571418573,-0.005446301621881756,0.0029172658205896727,0.20975482949569021,-0.09345574763382085,-9.488517272430862,37.594332959069156,-5.744858964564027,45.89950103546766
95.71000000000001,0.008241614266005028,-0.005383222687531306,0.003264051594406534,0.22240515997651708,-0.1005215433282956,-9.49404482101258,37.581127865012824,-5.749666755882125,45.886489174959685
95.72,0.008161277664577695,-0.00561048144153978,0.0035462608075089164,0.20055113277098854,-0.12007401730289186,-9.49701702453286,37.419480074363555,-5.63492459479658,45.818699997528604
95.73,0.009071146266538335,-0.006150422433771228,0.0032352533842489747,0.2181245311791077,-0.10736446915805543,-9.489278414642092,37.385353136572114,-5.604889018493699,45.97558690793862
95.74000000000001,0.007924851896702481,-0.005985937314246995,0.0033477492141551477,0.2102867449975292,-0.10481782897259659,-9.493532146809306,37.51655899214913,-5.873219807782636,46.08171602552031
95.75,0.00874334740338126,-0.0062130520687966005,0.003806962173415053,0.21643411647069863,-0.08827150723278165,-9.487173620008216,37.62314923384987,-5.811009226386675,45.877696967415766
95.76,0.00838406456842892,-0.006603696758661805,0.003113762277677689,0.21449659650802447,-0.09434701411239066,-9.49474180651005,37.403604511396004,-5.748798739155474,45.96591842351352
95.77,0.008246412584075132,-0.0072804274966337705,0.0031152035912481862,0.20541187488328685,-0.10280995489455307,-9.497385651420249,37.39516838376633,-5.723150923224354,45.98038455933194
95.78,0.009410541779428797,-0.006270005082965416,0.003618205113596875,0.23286874622875126,-0.10138718698032864,-9.495754290096704,37.54830825077583,-5.972059505427718,46.08651281199412
95.79,0.00889529709481849,-0.0063529194612200225,0.00333820401722905,0.22238684682946117,-0.0798827563670603,-9.490848737155382,37.36869518097242,-5.769015770397732,46.053702858072384
95.8,0.00893571047294398,-0.005862296222638093,0.002925887885095037,0.19976338635406618,-0.08270557822769734,-9.502148278888743,37.53021678597262,-5.572224824470925,45.78753076754419
95.81,0.007522452382377018,-0.005595086347261597,0.003451216591878393,0.20632595870537107,-0.09396225967152295,-9.502044607039965,37.45883868601367,-5.854875644869012,45.85185351417779
95.82000000000001,0.008519914717924832,-0.005510192092886991,0.003591189433487528,0.21582742243154046,-0.09666837704241031,-9.494346477658624,37.543644813097856,-5.747578382085312,46.08134551348388
95.83,0.008123329543959041,-0.005679555307572613,0.003204667489089238,0.20861587771236828,-0.08874854077910306,-9.50858915350129,37.61015351344002,-5.790702260461273,45.79075487827949
95.84,0.008177369545121844,-0.0056219314560904425,0.0032588284349502027,0.20386775785597244,-0.09205685382922758,-9.48874570357569,37.38306762732205,-5.786163024317161,45.90652733294793
95.85000000000001,0.008204199717886206,-0.00541881553455128,0.0035876913428596387,0.2232091629155731,-0.0955796014391059,-9.490036435320839,37.56345863359288,-5.713256866621208,45.92313681294147
95.86,0.007846082031045216,-0.005547390583450938,0.004132650803728818,0.19747935674380016,-0.10362530663954916,-9.504671960480596,37.66822748329819,-5.626247863321049,45.76816064634972
95.87,0.009503936837833842,-0.005294441631989947,0.0037642677181926798,0.2132197021467952,-0.11124403603705424,-9.490159678509237,37.56605812583106,-5.691403650677668,45.806646826921124
95.88,0.008468853468660107,-0.005623622876237892,0.003176775005774446,0.22122289575302984,-0.10288281319237241,-9.500860175087729,37.57283236325806,-5.84884151610981,45.84438005566174
95.89,0.008646069687826585,-0.005430330357269131,0.0034328683147068872,0.2223771810208092,-0.0926129637689839,-9.483786278025176,37.456924554274394,-5.866403001611062,45.658375740433286
95.9,0.00927374618059619,-0.006152679208188026,0.003440783324796281,0.21496703832751127,-0.10072512376184592,-9.496442824398224,37.561302513301364,-5.909512358516972,45.97466895935818
95.91,0.008606609237712356,-0.0058621941374862405,0.003692694502534586,0.2036694802180391,-0.10128723430299144,-9.493574108720285,37.62444839045985,-5.67921434654116,46.021657638158324
95.92,0.007834153408417593,-0.004946887969733531,0.003014660298927524,0.21274571902386538,-0.10054247157051978,-9.504989558594104,37.50760233607723,-5.702872116694711,45.75470051274997
95.93,0.008835835309275075,-0.005439055295376538,0.0038922024692934626,0.20685942758155632,-0.10071063885346257,-9.501390144286015,37.608161715732294,-5.753243416421116,45.955958757155486
95.94,0.008177703872171345,-0.006746984315915188,0.00310045003675362,0.22084652471734095,-0.0875770567167702,-9.493856207921233,37.61182064620884,-5.766767144596733,45.78539151479416
95.95,0.008969796475501045,-0.005645599788627485,0.004063986775447842,0.21313341870738942,-0.0926364816468,-9.487755317048064,37.63376565689952,-5.828269625429194,45.85961793598973
95.96000000000001,0.008285657716892192,-0.00592622488817888,0.003528472921398745,0.20482777028518306,-0.08859523809732757,-9.511572793573539,37.46594232108019,-5.65706357259658,45.8509128561544
95.97,0.00827493729598204,-0.00576648192204429,0.0028495653075459957,0.21286910932626213,-0.08960067499704627,-9.492302569997756,37.57375894371643,-5.7626777844304975,45.93452386836105
95.98,0.007935388968818149,-0.006197234181633522,0.0037354111384934243,0.2085720080453698,-0.08806834713862469,-9.491455554248105,37.514011168037804,-5.601964110957121,45.8812252938896
95.99000000000001,0.008483443255467047,-0.005944036529676339,0.004254706894146658,0.2108338591081282,-0.10274458072758771,-9.495570633136971,37.62775920376525,-5.827174456315433,46.126976919829595
96.0,0.00856439701332789,-0.006386458390721074,0.003689024563264535,0.211913046613767,-0.09907555851068928,-9.490278701524588,37.352392180329645,-5.584577319881051,45.89529749349987
96.01,0.008744642879312698,-0.006573186390588479,0.0036735781878863365,0.2169763447124276,-0.09287099985837108,-9.487952573832844,37.570124017185734,-5.815334832566726,45.87371050188415
96.02,0.007944182283112552,-0.0051491740914868436,0.002825948034889382,0.20708767319444693,-0.08077178883103295,-9.49388586408193,37.49688868227139,-5.662826564403324,45.849051629111244
96.03,0.008635862794470874,-0.005584384273932435,0.0031888848118711037,0.21550263606482994,-0.10578256417460377,-9.489741234405377,37.571474083600606,-5.6790554917984215,46.049065455005874
96.04,0.008100000397271087,-0.0056311280456851345,0.003550637584838107,0.2098169052257289,-0.10965452245608176,-9.484016841675707,37.5372261478712,-5.8721979394662975,45.88656610594666
96.05,0.008664355267808843,-0.005861433587154779,0.0030360831449525614,0.21728624135106464,-0.0977390892149025,-9.502835936996712,37.463133099292975,-5.848163598621177,45.83920752204672
96.06,0.008651320057280764,-0.005945864510805611,0.004022450705966623,0.21140147575830034,-0.10697724551373325,-9.481262149445623,37.68335999685254,-5.761592168082785,45.90141121575282
96.07000000000001,0.008907833515716675,-0.005770250579543701,0.003265430909992528,0.21250820267453016,-0.09286159413613572,-9.49082625568304,37.529960136112884,-5.776888061517079,46.01918264823003
96.08,0.008289727589750986,-0.005676679543959509,0.0033741449412711243,0.2178068205798406,-0.09762658797102897,-9.499785766563331,37.56232002537553,-5.908280725980632,45.88850443239636
96.09,0.008671619898249034,-0.006253760151656166,0.0038698888833622273,0.21746187223810606,-0.09517729506753934,-9.496839366828038,37.61442051195097,-5.7476342214933,45.956841997491125
96.10000000000001,0.007855643508816446,-0.005272231770384309,0.003467403601653363,0.21215185055777006,-0.0968741451313416,-9.49857215667359,37.47511678000402,-5.623807416898545,45.814243385322314
96.11,0.009227855030104256,-0.005245653433736612,0.0034122377582549573,0.20469147231045767,-0.09465806055435788,-9.489093907314407,37.63165151811696,-5.782820261504434,45.931814742662084
96.12,0.009365075328617752,-0.005249487506056793,0.003047912618897958,0.20372262222189907,-0.09611638702342981,-9.480159024204779,37.64157786014082,-5.746737851805575,45.790414702838504
96.13,0.008220449359381366,-0.0048576185878887145,0.003167167764669017,0.20078664880385355,-0.09911069411540864,-9.490553499415602,37.41239297746403,-5.878800621820019,45.940404572325725
96.14,0.008886999751234905,-0.005307024983441843,0.0037936398675717875,0.20135321490371452,-0.10146322549652614,-9.478832970354638,37.54940481803418,-5.773362228743697,46.011106231306066
96.15,0.008708571799421052,-0.005667160563945523,0.0033503020407841698,0.2140355876136524,-0.09203318811237537,-9.497126094612705,37.46166437973499,-5.727265724167314,45.925060267925396
96.16,0.008366993513374239,-0.005396030289309834,0.003336159670256898,0.22211527098742223,-0.08773549178434892,-9.496594255973921,37.61170513956423,-5.917911431458686,45.91917335755501
96.17,0.008480655016343014,-0.005755554685683636,0.002937949732931447,0.21828493377438532,-0.08931710506014602,-9.477867061801701,37.47901135059515,-5.591341265183251,46.01918659267128
96.18,0.00844888782691456,-0.005273469063052084,0.0035566714282013424,0.21622978940979187,-0.09434312643453882,-9.4975753786615,37.611361579946866,-5.769458410009408,45.88681490907578
96.19,0.00847376076234339,-0.005640374404692752,0.003744922502445105,0.20347806854331327,-0.11549474707248344,-9.5066406561332,37.60274339241316,-5.7203056718777185,45.79457566182066
96.2,0.008534862831035434,-0.005806882147342763,0.0028414982021501066,0.23074877561291432,-0.10219922456629359,-9.486326156730927,37.602071428114385,-5.839748716119797,45.92493516086197
96.21000000000001,0.00812707264411685,-0.005758194646219523,0.003659097339438111,0.21334262506442025,-0.10474888487753105,-9.48251954159234,37.511266452055054,-5.631638082779292,45.91577970367917
96.22,0.008918461185117244,-0.005362016989188855,0.003243917488684144,0.21201879779900618,-0.10754002733738928,-9.486890910371068,37.66727511941343,-5.848291214486884,45.750521112824636
96.23,0.009048248457109899,-0.006235528124509022,0.00291207901297931,0.21415749202532927,-0.0954998471405597,-9.495971656773277,37.536734005636056,-5.74840978241231,45.933213710326115
96.24000000000001,0.008958218219785439,-0.00523551254166052,0.0037240803291593177,0.20524601860450883,-0.10357773719367934,-9.495501070621273,37.52367297236366,-5.6536244244596405,45.95108029890679
96.25,0.0092423472676404,-0.0057422506518926605,0.002488304170437378,0.20618679783762672,-0.0977932341068092,-9.499321366503958,37.55945041064709,-5.815165836054772,45.98384538373377
96.26,0.008806934324017045,-0.006076811142487957,0.00405623080732261,0.20216760770650558,-0.10965040198533277,-9.489528534426796,37.57155169727553,-5.717632738515657,45.92252722343395
96.27,0.008584892355778619,-0.0063223609512961,0.0032905546033852786,0.19952413920913606,-0.10757986123059811,-9.50251037070544,37.552956451002125,-5.67965622459776,45.95969359971729
96.28,0.007668883492242607,-0.005065099102098417,0.003912621307709995,0.2067769013951441,-0.07888209348524824,-9.485731483250115,37.55450348780006,-5.960684341220728,45.93898467889156
96.29,0.008696247887918779,-0.006242319086031519,0.0028414726069725038,0.227386751142058,-0.09132219001104472,-9.478312865767352,37.721507358810975,-5.738519541135027,46.08543675142109
96.3,0.008621091047798993,-0.00528078540695992,0.003577895426061482,0.22122606909850875,-0.10147720316242435,-9.493044429569046,37.79068467299358,-5.705484129950568,45.91140345313372
96.31,0.00844780892667483,-0.0056329777893512475,0.0035876271326209775,0.20930119286399188,-0.09872228474788468,-9.505616668034385,37.474815552318226,-5.926201969522041,45.96069117033655
96.32000000000001,0.00856617998505718,-0.005486364192966774,0.0032150591786034195,0.20394337625028314,-0.0863651408608044,-9.494051999196971,37.54423616132491,-5.792536859091215,45.93288666536647
96.33,0.008514499068385159,-0.005186231745977333,0.003318825318712486,0.20953006420755582,-0.11018062478380025,-9.498039029077072,37.595474363859246,-5.845436666167729,45.83310823836664
96.34,0.00821773109086571,-0.0051117590619729845,0.003187110522536259,0.20892413084024575,-0.10376291951428426,-9.499509409406235,37.447732303753405,-5.727804544712443,45.828337852156125
96.35000000000001,0.008820620440675052,-0.005184032930389746,0.004151700463254454,0.2170666598063643,-0.10145278839075336,-9.493660347803422,37.458244251878284,-5.8717521647522455,46.06029591486655
96.36,0.009026808808824062,-0.006257238650557191,0.003423514971078085,0.21032926846436556,-0.09712499338495371,-9.48851765614757,37.44302620344032,-5.8871371864789275,45.72129634666697
96.37,0.00840077982558567,-0.006737365731727292,0.003328507538463854,0.1963281895048289,-0.09926276555255975,-9.480427531392143,37.5602682707535,-5.7432457183771,45.82549771487136
96.38,0.008097786799338418,-0.005058770805945448,0.0032756265517004863,0.21414731798307585,-0.0986026588705713,-9.483643263357044,37.677945232458576,-5.712325558847473,45.90490657102187
96.39,0.00884546318177821,-0.00566386635046536,0.0032285408814362033,0.217629343243046,-0.09527310576143311,-9.491617283664098,37.49117913956638,-5.773803830595412,45.83512055374996
96.4,0.008493565522579795,-0.006640244855654166,0.0033015028957911817,0.21939425529880355,-0.1026721157095212,-9.498300454784566,37.70548404226476,-5.787366534322729,45.87427187661676
96.41,0.009190395165304415,-0.005783110044923244,0.003711822449013241,0.21243066662217192,-0.10743262848118755,-9.48514836296453,37.54089005849703,-5.764254222625053,45.95495562794826
96.42,0.008611901429135793,-0.005722090476579659,0.0032265376379452208,0.2117056393515058,-0.09523455629566438,-9.48790747095641,37.663730990094166,-5.637317501802784,46.10380489045968
96.43,0.00850404027091437,-0.005110614900427931,0.00321246645670669,0.21068308545056003,-0.08344692223064595,-9.486702294615128,37.55866888265262,-5.8447424222415405,45.88760089322193
96.44,0.008839707958467419,-0.005801235173453479,0.0036410583989181884,0.22320505200667676,-0.08947302782941685,-9.491719304515476,37.44043769382957,-5.76447601884809,45.99662677790021
96.45,0.008854037153799848,-0.0058353066671115485,0.003392794857291187,0.21329687490148866,-0.10505113582751638,-9.49074286933529,37.54083514485592,-5.898936390620614,45.83038314770057
96.46000000000001,0.009029289920676222,-0.005849779741526564,0.0029838920385857853,0.21856204378223604,-0.10319869256688852,-9.496854494347387,37.44247891945111,-5.688545912084153,45.80956100139582
96.47,0.008926262304565315,-0.005721702095986108,0.0037064868695536658,0.19886319470548755,-0.08568353393576283,-9.48512972553582,37.46650886834394,-5.929905517703442,45.91337396442172
96.48,0.008423389686298894,-0.006077381637535535,0.003111347106356803,0.21247013842819276,-0.09939368110605702,-9.503967015641958,37.741660783366285,-5.7150739026969894,46.03076510220109
96.49000000000001,0.008147333939898794,-0.00540765325679746,0.003473523478911579,0.2026523872247041,-0.1025455461695549,-9.489246170984119,37.5831322751386,-5.767497730215625,45.961483065634596
96.5,0.008884906556128839,-0.005975814548182514,0.004033078906741097,0.20612828883894135,-0.11052803591036288,-9.499021594127957,37.37832422664647,-5.706206299138701,45.98881772734079
96.51,0.008478212067676393,-0.005940276646100779,0.0032093612298682217,0.20296196128208527,-0.09789705510252954,-9.502004692667182,37.4608790778278,-5.79427050743875,45.702118691611204
96.52,0.008621689953114832,-0.005431442762836968,0.003094681444870608,0.20608644404071116,-0.09169419194043409,-9.506651501655453,37.48820911297151,-5.729529243141274,45.95026199045056
96.53,0.009059966027841098,-0.0054591907271787634,0.0038943094994657278,0.21402517556357636,-0.10175739404313523,-9.487995004978721,37.566701923324636,-5.884892154649718,46.13856653818819
96.54,0.009046762775272827,-0.00570180375457186,0.0036172881934025745,0.21392779350970195,-0.08829122612832728,-9.493412619553085,37.556511695359276,-5.864603254072794,45.967626883089174
96.55,0.0077109696511085506,-0.006559806651838853,0.002976808254435255,0.22317421812733262,-0.0914240351141451,-9.48971508620417,37.773261814185354,-5.617567197938456,45.963866015602164
96.56,0.008562621369341567,-0.005359491981896444,0.0037791300982586073,0.19048804819147347,-0.1140144445116365,-9.482481376633856,37.311580372770045,-5.726779716341262,45.80269622677865
96.57000000000001,0.009170657855050215,-0.00608667531702704,0.003793572848755592,0.2078177539714281,-0.1037105219862767,-9.493906431048082,37.652313613843894,-5.711188072381727,46.06600135885284
96.58,0.008307855943901,-0.006267954937993628,0.004062720421419429,0.20898139535257798,-0.09814152826353954,-9.490704725014735,37.46146019153544,-5.684047640135853,45.888184443579014
96.59,0.00890300584350228,-0.006435504737828232,0.0029370578064249944,0.22148364100460877,-0.11050061655336263,-9.484052891908856,37.5703753231345,-5.6691197945086715,45.86329975374988
96.60000000000001,0.00855715389040511,-0.005728907008573051,0.0030052132664332644,0.21688887492213396,-0.0844807569530958,-9.492908095188143,37.63353335235085,-5.906897361919575,45.99877751654296
96.61,0.008719090506808354,-0.005910071628326246,0.0033571532295307988,0.17844220329090527,-0.08587672847160559,-9.484916992877626,37.667832767141185,-5.6813404217702725,45.950378338791104
96.62,0.008727082521926138,-0.004952239275206719,0.0032200085173163845,0.21107350825180926,-0.09885234776188562,-9.490691433325429,37.518416534959734,-5.886847270276926,45.92473928280409
96.63,0.008931492610115428,-0.005474637206793704,0.0030385634285414855,0.21119602915913993,-0.07722419718864501,-9.499385156483465,37.55748362462768,-5.75783026692887,45.95443930522451
96.64,0.0080127764491686,-0.006287212657031155,0.0030261848164468354,0.21925828572289568,-0.10285334142228635,-9.493138006945271,37.57965051430108,-5.613510721644708,45.936753449403774
96.65,0.008257431122419522,-0.0064271656712598935,0.0024788031426275204,0.2080389316206393,-0.10623980208908648,-9.49439850167424,37.62425752029643,-5.832019090370699,45.91488613263043
96.66,0.008735168938316872,-0.005592175269858154,0.0037681334513756937,0.20006989310354306,-0.08811811877787314,-9.499545827404802,37.628452023265375,-5.731155444371021,45.834462504166936
96.67,0.009342406837154706,-0.005600788733662928,0.0029416039596060783,0.2036946810414264,-0.09533972069861796,-9.485843788693188,37.57841343175185,-5.711112658305312,46.11455968398775
96.68,0.008232190160280681,-0.0059934713317923655,0.003202435285535883,0.20501794000397977,-0.10164991004510086,-9.501948481049544,37.421478874899265,-5.791323628658653,45.87910682344223
96.69,0.00849480244003156,-0.005488998103560902,0.0034234944158169794,0.21110404043053263,-0.11017993372680598,-9.495628866087483,37.62109456832925,-5.698572898875748,45.90966993447564
96.7,0.00822499686922383,-0.0058585832454223176,0.003602789392960796,0.2172932805933137,-0.08073244660044689,-9.48182672210791,37.519206775722516,-5.72705825390392,45.923995022134285
96.71000000000001,0.007758281239028728,-0.0060308254804700805,0.0031132211192477577,0.21866257676881226,-0.09303087431512158,-9.494394973658727,37.393783297095155,-5.725413993567116,45.760868245684826
96.72,0.008507722862231675,-0.005799233218537104,0.003226091316565032,0.22023284822456385,-0.09805044777309475,-9.505890027043174,37.60419340060289,-5.921385603863955,45.89357249967157
96.73,0.008636395061595116,-0.005319225918051581,0.0034563739472250363,0.22256200897751402,-0.09355074754341884,-9.484430808814636,37.54863269890588,-5.845158116778559,46.00995218454793
96.74000000000001,0.008442061016095985,-0.0058250514971781246,0.0038628105740268473,0.2240891698009249,-0.09844029009124218,-9.49215833957133,37.56793637396169,-5.766612424643395,45.97608896376322
96.75,0.008774296923679668,-0.00578013700332861,0.0029645114048082607,0.20568786803494413,-0.09828152191382807,-9.491000250655182,37.40309826911641,-5.856524040283823,46.02239288119643
96.76,0.008906362462934204,-0.005792986212578125,0.003461148268580135,0.2072290980008817,-0.09414673270543784,-9.491343688657219,37.422532659997714,-5.893848452226644,46.00231408623332
96.77,0.008389677297261838,-0.006915964190070818,0.0035121349687612393,0.20502779485790246,-0.0880302586379298,-9.488788263046649,37.60203463353029,-5.695427232116934,45.993646698342964
96.78,0.008610829247838679,-0.005198146523270919,0.0034052319602508657,0.2106635508556128,-0.0831093560978153,-9.488665130361829,37.62094480083546,-5.725371897904088,45.939360238435
96.79,0.009076434462360358,-0.005722764119308119,0.003361772813408502,0.2007473825035236,-0.08974375670800994,-9.485386240218586,37.66596636636498,-5.634555693527456,45.99424268499172
96.8,0.007991269783292579,-0.006136033579080731,0.0034605815083798667,0.22056896574411664,-0.10424875296932479,-9.483657491628362,37.70195434985337,-5.670462647078871,46.024718736599915
96.81,0.008496027207939686,-0.005905890098775203,0.0036380456453512303,0.2057554502972737,-0.10573932198607285,-9.493400028735202,37.41580874671261,-5.835619022789631,45.88953060991182
96.82000000000001,0.009463367329971892,-0.0059157356361139645,0.003030239412289843,0.2087421850587505,-0.10506628871149894,-9.497585243986746,37.48562777819429,-5.733976889722471,45.926092745299094
96.83,0.008224752344830284,-0.005672128202104327,0.003587412466685963,0.21200212289950954,-0.09734877006547758,-9.512267833465579,37.629512352159495,-5.739717217350885,45.87075659683389
96.84,0.008050431699961351,-0.005849544775545432,0.0033298791621517725,0.21283693596491948,-0.08303541822950572,-9.503862295682534,37.552945938901445,-5.947549331931361,45.807644176252786
96.85000000000001,0.008594491126007856,-0.005182600603088263,0.00331584346525949,0.21263964677239228,-0.10800026267256287,-9.50103063596356,37.65488209998303,-5.745486522698826,45.999061376151396
96.86,0.008796675591212041,-0.005718156398856404,0.0032865453170372863,0.20670601107331127,-0.09088575397678575,-9.512329806056771,37.34885725155861,-5.760528306624225,45.92749542521422
96.87,0.009363559771592778,-0.005786857411877394,0.0028601021228684144,0.2069897887607859,-0.09808440081194926,-9.490219856620236,37.337159141869094,-5.638095259800142,46.12282364213374
96.88,0.008588022031393515,-0.004967457647002411,0.0037667500624329305,0.2155709642431212,-0.09078370169704794,-9.500024528222161,37.372520865355824,-5.99286341645889,45.930596865907766
96.89,0.008668912391659397,-0.006050266493691082,0.003251936212480286,0.20577576927133878,-0.08978216131683034,-9.499503816647039,37.50600542128747,-5.941366063296036,45.928713522450956
96.9,0.008972052391471783,-0.006021573843907612,0.0036765543372075937,0.20981163914091353,-0.11822380558731016,-9.508827638837278,37.57436512189153,-5.5421556558552005,45.93897828358395
96.91,0.008792553641981931,-0.005343018882404804,0.0030792308434788706,0.20622713381417654,-0.08912306804268941,-9.504621700138944,37.5585331475248,-5.591509385521302,45.5976758796369
96.92,0.008277547149934669,-0.006171214660677639,0.0036233433486588017,0.2341111378759575,-0.09387402059972594,-9.482568257876032,37.755259656690825,-5.8178008991983114,45.786498735229635
96.93,0.009572560114102749,-0.005486627782906616,0.0033283103807897002,0.2003837553884607,-0.09255585569307057,-9.489354013711965,37.4284781656974,-5.885495097761227,46.10327554208026
96.94,0.008810345093204842,-0.005929739230030841,0.0031196772636699747,0.2286151220612874,-0.09860910661745671,-9.487412565756092,37.51551588490578,-5.694977395473156,45.87239429963496
96.95,0.008578342915055525,-0.006512537542170595,0.0029824344479280973,0.20319525687734719,-0.10376905920758879,-9.485262274883405,37.7052497684714,-5.7704930308905995,45.981586321410624
96.96000000000001,0.008181075150943018,-0.006637113304067554,0.003395524413669985,0.21262408406483174,-0.09587514056631834,-9.488341017666336,37.44943583659449,-5.671473909326354,45.89670988145696
96.97,0.008978405706232923,-0.0055685702520057116,0.003431273658611228,0.2097138694596919,-0.09409865080424981,-9.494230815261854,37.40734853523568,-5.631008460660339,46.03656212695481
96.98,0.008280361407075455,-0.006225305318918173,0.0032541058780114988,0.215915052204337,-0.10262107022858988,-9.487414428230622,37.671293309078074,-5.722253861533103,45.95798325058379
96.99000000000001,0.008397313487296833,-0.0056568148663632065,0.0030321287114497626,0.21341498780245485,-0.10204638288815225,-9.497092466433058,37.52277271871105,-5.940366729026389,45.803597277357376
97.0,0.008815182455237896,-0.005547481231326844,0.0028198997694062295,0.21250555878594912,-0.09467487398007005,-9.506505149216707,37.445834948136515,-5.719033258216041,45.85808490004725
97.01,0.008456052001258865,-0.005700555639678871,0.003177569230969011,0.1906833255901912,-0.08499968352698895,-9.496479228704361,37.48854364750412,-5.828511373528602,45.884517444873225
