t_s,gx_rad_s,gy_rad_s,gz_rad_s,ax_m_s2,ay_m_s2,az_m_s2,mx_uT,my_uT,mz_uT
51.92,0.008333075606095773,-0.00589360970870137,0.003564866099696744,0.21659681486534227,-0.10493049301197721,-9.499077201446235,37.44099538892231,-5.701762146652449,45.73412255275967
51.93,0.00816405590729928,-0.005477817974102431,0.0034822100990574215,0.2123473330004384,-0.080968583179194,-9.488023766060518,37.5248604817458,-5.856528106744153,45.91197275110126
51.94,0.008757412069740804,-0.005431937683792516,0.0033158938887697005,0.2114718466195591,-0.09053227280693858,-9.495036842555947,37.6624573444785,-5.648703572665568,45.95756291282654
51.95,0.008965678566528806,-0.005739665868660266,0.003872118824528199,0.20585122715520454,-0.0965132327275683,-9.497339817131051,37.39841927080283,-5.767568494943058,45.86988763331822
51.96,0.008638098845370843,-0.005569069585996752,0.002629581160206498,0.21052900554387316,-0.09701850306676513,-9.500138911017496,37.328863854234996,-5.613349444984265,46.06554741114071
51.97,0.008214870286492091,-0.005585978205448227,0.0036778480362287544,0.21782341704870115,-0.0994136945550376,-9.506343713370185,37.56491462885456,-5.631865867034891,46.08373036252329
51.980000000000004,0.008668979571176363,-0.006246034650895733,0.003101959715632617,0.20974968946318967,-0.095738585043045,-9.47463132252346,37.36780759567717,-5.961406248644212,46.113299601019676
51.99,0.008411931342219844,-0.006480130326543638,0.0036967789420244692,0.19945333334151802,-0.1087969436623859,-9.507774263354296,37.53421609833369,-5.796102065411029,45.82812146329045
52.0,0.008332124476193838,-0.005209936917639945,0.002478252212134934,0.2025889371756054,-0.10253663258886733,-9.505568182577145,37.486046387370315,-5.702534944841482,45.975345807920164
52.01,0.008986835131085828,-0.006198956993570862,0.0026050532847958557,0.22597076937283306,-0.09938750971501925,-9.489001253098026,37.37474128848861,-5.693883206110556,45.76641472855459
52.02,0.00932831299910747,-0.005142357838178636,0.004007244559373286,0.21050056015043567,-0.09759359328086685,-9.498919202443641,37.46796617097528,-5.709175273953499,46.00200957323577
52.03,0.00804433752696927,-0.005159299228212842,0.0033072829024752056,0.21656052594213068,-0.09859191436673433,-9.496466771894411,37.45096141104777,-5.7437190513325955,45.75349555990822
52.04,0.008619333703442315,-0.006164452234620968,0.003407676845039129,0.20299127545511186,-0.09385417195297055,-9.487216449881968,37.61862540302276,-5.730481286107245,45.872982671966696
52.050000000000004,0.008824784873148138,-0.0062098804296118896,0.0033299817764909064,0.19572763965155757,-0.10089295299320969,-9.50900610402892,37.446985277387434,-5.614047021909828,45.81766621947038
52.06,0.007901645689773317,-0.005329338737763066,0.002995239769952681,0.20491804179244438,-0.09275733631670073,-9.502854115657401,37.46565091828221,-5.729786137205368,45.881375390585404
52.07,0.0075160598781495985,-0.00623128524219621,0.003390307373127349,0.21116240798573022,-0.10002770910803155,-9.521964081639593,37.46618922554786,-5.818319630937212,45.76260279110296
52.08,0.008597870125758304,-0.006382536746733084,0.0030027166393470665,0.21230107010338506,-0.0994814067825953,-9.49121362980185,37.510105777371656,-5.748629305970738,45.92416415787696
52.09,0.00842637537238917,-0.00487789410369978,0.003121850199410683,0.21828820472172702,-0.11632477582130349,-9.505732281317506,37.315103901868085,-5.920419652115843,46.042561646310986
52.1,0.00846364072580299,-0.006380198384417588,0.004404484306653343,0.20589009962976845,-0.099091955639143,-9.485967930300214,37.499484816317,-5.6927950669555045,45.928642024934796
52.11,0.008450667865096285,-0.005250804417991961,0.0029922675371037823,0.2068645477387658,-0.10332728522846416,-9.508122230110615,37.3179769130488,-5.796889408350149,45.90160919221127
52.120000000000005,0.008732826777542538,-0.006635169565621361,0.002715612667967447,0.2055620769099655,-0.09873370246413568,-9.496756110381233,37.52432809246437,-5.797541658094917,45.90826776113304
52.13,0.008506243083280027,-0.006863605051276658,0.0027173090442712544,0.2134205391320522,-0.091234945358719,-9.504542780122168,37.68450632595632,-5.658501824420372,45.976954079288156
52.14,0.008271231996340707,-0.006061858810314824,0.003219037041417766,0.20542068360140603,-0.09611505593045971,-9.492156135278718,37.47991852511245,-5.713431060057101,46.08868400497172
52.15,0.00783374051433746,-0.005995102868694589,0.0037420608017722876,0.21086657106860987,-0.09772089176510618,-9.503378699263196,37.48878362785757,-5.840380728765602,45.804719410712345
52.160000000000004,0.008666468834048839,-0.00598748302904143,0.0035287521275841954,0.21152382396689803,-0.10322799103957936,-9.497191592847766,37.39749177178082,-5.585927508108249,45.90210176312238
52.17,0.008477891251784777,-0.006056966427229657,0.0023685189639644343,0.21866997865126545,-0.1004847314581103,-9.493073682380954,37.583994650808734,-5.59908799771117,46.02349459473314
52.18,0.007825289280188814,-0.005197202940870007,0.002476178279623361,0.21578917724972868,-0.10310684423839221,-9.499162216018677,37.39601206851027,-5.7875327161085846,45.83283331809722
52.19,0.008624399129864888,-0.004789851303428606,0.0031103239687890385,0.2032044586834639,-0.09434211654397207,-9.494530028641721,37.380709498895115,-5.732034991606744,45.884581201223284
52.2,0.008323904943134116,-0.00591743368325209,0.0029207357096295633,0.21424941648546814,-0.10009872830496923,-9.496411587831497,37.60274311303818,-5.69285964826843,45.844048849487734
52.21,0.008119480698229091,-0.004987438250437367,0.003519451658788591,0.20682502740044997,-0.08372623539340676,-9.497984883277084,37.329259309427826,-5.759811887184949,45.75828694434509
52.22,0.007635534706601364,-0.005518516262099045,0.0028300280071428133,0.20208945502444572,-0.10740366252274007,-9.49074612071033,37.57913076217768,-5.7483204249820945,45.99875696928837
52.230000000000004,0.007886577583000527,-0.005039508319639394,0.003580905846194515,0.20801687893368534,-0.10824587517374623,-9.477125553401578,37.4304004601133,-5.833133878422975,45.94629580797
52.24,0.008806026603075391,-0.006538972174139652,0.0031950220525403883,0.19503152633094303,-0.09692323839777568,-9.497083223781436,37.64769167106208,-5.599319782732874,45.88769127020965
52.25,0.00900324278164248,-0.006468352790998654,0.003097619866806018,0.20323054273793106,-0.10436750948771546,-9.478875797678468,37.429206445696984,-5.657397593137179,46.00733282078574
52.26,0.008790629032717141,-0.0056749787070076605,0.0036486531779821385,0.21605928612909764,-0.11187410739149926,-9.491501312160182,37.55456575579415,-5.76454370165759,45.859078801126856
52.27,0.008521640413234019,-0.0063239626912999745,0.004091533625332153,0.194120354338799,-0.10350940446117879,-9.482955545793512,37.65834197217262,-5.776324854861051,45.97817788403151
52.28,0.00858230931979334,-0.005873924069915348,0.002956745405354241,0.20509762375257518,-0.09204753869006609,-9.500833590993384,37.413375116222056,-5.661930245175548,45.90434256708297
52.29,0.008083314946583698,-0.006029386272369118,0.003583481553837524,0.2298769278038408,-0.09974521472216177,-9.506526188407955,37.505451768972996,-5.569586891754952,45.86867095853689
52.300000000000004,0.00805740705430926,-0.006351084548271614,0.0036740767939701527,0.22683374974327866,-0.0866172729796477,-9.487628742153602,37.53547014617477,-5.739281103467535,45.64484598663877
52.31,0.00938324794774229,-0.005764627289409031,0.0036591623131933624,0.20511706123174692,-0.09969681929746303,-9.49890864071591,37.44613413097145,-5.6672491729961445,45.97214370366726
52.32,0.008436531226010593,-0.005717865972003201,0.003845389081955943,0.19894558706111723,-0.08824628144815351,-9.486990431623983,37.721794988152375,-5.714456098401534,46.013680840243616
52.33,0.00818927109098668,-0.0055123694027562325,0.0037433407359142128,0.20626533525920276,-0.10355231187977902,-9.49743304006134,37.56378415519446,-5.737551772266582,45.922962980840325
52.34,0.00789129746976636,-0.005377581631352498,0.003902592119541395,0.20630633148018082,-0.09898079782427813,-9.505395245928096,37.51068841660945,-5.755281681823797,45.908951664950365
52.35,0.008446600377624314,-0.005842139443575891,0.0036264555499794316,0.20001643204668154,-0.1088814058282755,-9.50308346621092,37.51504313189369,-5.823680738122884,45.92571592698464
52.36,0.00944395258446247,-0.005837844208181205,0.0027577520623969847,0.1970113507359386,-0.08184779674674396,-9.502994097974872,37.46746964527818,-5.797695930736071,45.56920460327837
52.370000000000005,0.008977704417757248,-0.005926625271493896,0.0033550961211291797,0.2112776073706356,-0.08980760163698057,-9.499040859323552,37.40631942963566,-5.79464799384303,45.845436978290984
52.38,0.008767123556868118,-0.006141363077049464,0.0027470488415282032,0.21389655246517458,-0.09411632854388528,-9.488589149620484,37.54834949989696,-5.695628207778231,45.85234503248849
52.39,0.008719340855156568,-0.005801623305634398,0.002943018575084168,0.2003986772300875,-0.1132102019219514,-9.492159958054675,37.68060156370238,-5.719605863101035,46.007611318273455
52.4,0.008139478088759282,-0.005718753285775823,0.00324501589516588,0.2134986637279123,-0.09841262904307849,-9.487074904399888,37.47105499374593,-5.731397906282559,45.864450134769015
52.410000000000004,0.009217919431733734,-0.005589141939017995,0.003970630129660855,0.2114595302978319,-0.11277514523289908,-9.483219816248342,37.28549526319603,-5.7649551493721995,46.06234347465926
52.42,0.008810527511660326,-0.0054106493445038074,0.0027550416230561993,0.22968410087010827,-0.11379777935395496,-9.493526036031348,37.515901485275265,-5.955712549190497,46.00585128268893
52.43,0.00925385727532673,-0.006013127018725706,0.002918873529772714,0.21009933988708118,-0.09212816084979607,-9.480835726059038,37.55752345646353,-5.688795725600683,45.892504293367956
52.44,0.0089790267914207,-0.005063510567957562,0.003422425553831281,0.2273207124321092,-0.11367281067794079,-9.50145645307244,37.310055092818644,-5.685397501918376,45.984686170028255
52.45,0.009345586041086847,-0.005523272057990542,0.0034876414630211783,0.2247228155224056,-0.09861118960121955,-9.506365498707787,37.39085605438725,-5.641930913931807,45.9410968032833
52.46,0.009110685525674348,-0.006222876185258249,0.003470327068401129,0.20949561477244016,-0.0916771565171032,-9.484174585682753,37.47007019224447,-5.758581727906073,45.915523445874726
52.47,0.008281706510002821,-0.005972778064494449,0.003254977376361724,0.20973991357802924,-0.10109659250328255,-9.479232205576729,37.50108625641025,-5.765330346738389,45.92987498687427
52.480000000000004,0.008596358647422848,-0.0056343953865563255,0.003263934896560256,0.21166405736769806,-0.11378308875531118,-9.49027226720169,37.356440171674315,-5.85722670859863,45.954839431851376
52.49,0.008771423364591026,-0.0051427797797035804,0.0031955758788775254,0.2078453246130218,-0.08480999956903983,-9.492528470811141,37.40934889846867,-5.915062834935948,45.92188548399055
52.5,0.00874758603947153,-0.0059954166004623725,0.003077706041105406,0.20473969904425646,-0.08787976036828868,-9.49713457702488,37.47134912779271,-5.612249875348189,45.90364232964374
52.51,0.0087088858521068,-0.006016486053409575,0.0034038809531836897,0.225234112290755,-0.10662044041965821,-9.494659947659866,37.40149101134526,-5.83254142325965,45.772534965421
52.52,0.008684051468320885,-0.005481844521018926,0.0038848198306060157,0.2096897415727504,-0.08056761575258826,-9.48754011357555,37.641876900052374,-5.75248720860327,45.96343626621626
52.53,0.008015832508114568,-0.0058929412982634275,0.0038154996384057744,0.2213702161175716,-0.09446924402312715,-9.491507170093245,37.59544199688187,-5.73882173327117,46.03702174134204
52.54,0.008282807014542554,-0.005098339363232599,0.0030695525178632936,0.19295106793679365,-0.11101416465423958,-9.49887631980696,37.48041690132861,-5.609435640046477,45.86070350418418
52.550000000000004,0.008060446053144559,-0.0062030387196356776,0.0033632847343035574,0.22121906175537825,-0.10754939422509428,-9.494656613961038,37.36054491888357,-5.828248331798062,45.872297029605484
52.56,0.008897570818996274,-0.005646386156703033,0.003057689536971585,0.215959045421855,-0.09591982425500033,-9.490475139292935,37.289016407130525,-5.7346511024134434,45.89962927724378
52.57,0.008337583911460946,-0.005961338210815816,0.003144718259296452,0.22216533748752693,-0.10134029516036466,-9.487065586957524,37.31972648827972,-5.911032016435659,45.95641883392364
52.58,0.008804638942077508,-0.006239666348638983,0.0029170509825010467,0.19855168908090257,-0.09934800702513022,-9.481503357655368,37.57591901319647,-5.709858298658234,45.766591520643544
52.59,0.008804781882062167,-0.0056352072424958165,0.0036273799653225615,0.2132948325766149,-0.09341298400372713,-9.477411398405895,37.42609745120787,-5.774201316725954,45.87525897940249
52.6,0.008692203544479261,-0.005830283416475378,0.0034124646699872146,0.21768652002379518,-0.09237070896259267,-9.48771438100996,37.463248168779636,-5.822161618273851,45.91773931157521
52.61,0.009138601982663714,-0.005941918969974399,0.003627161762936087,0.21889153651176368,-0.09779660995118886,-9.513503877065725,37.43826498596399,-5.681194061446649,46.019312711012084
52.620000000000005,0.007830542087839207,-0.005845088218763148,0.003479373861546689,0.22310727988171317,-0.1064759619243655,-9.479782658551757,37.47123130966834,-5.919333965531772,45.77420634421492
52.63,0.00853602619832991,-0.005947084794982409,0.0039021175051292094,0.20422303512558798,-0.0873592377689478,-9.491007367125036,37.48818719144996,-5.822525354280281,46.10592348493335
52.64,0.009114922386302913,-0.005704084351162852,0.003655422367297009,0.22227208922207248,-0.10081648722169288,-9.494410619049338,37.56478976685713,-5.756846518540955,45.98301570229125
52.65,0.008997926887255635,-0.005575906166045063,0.0031197908889979507,0.2056636625184578,-0.08821929442901313,-9.499248253130133,37.35036662579005,-5.613991463171364,45.917644671406535
52.660000000000004,0.008544313325796596,-0.005812413404336564,0.003274139448760818,0.2020728392397007,-0.09968257968533685,-9.485933700982851,37.53599254522091,-5.688294419004832,45.90130688595279
52.67,0.008160463597107379,-0.005235606126412133,0.0033651032153749604,0.20118848404428283,-0.10209519063500605,-9.482557927488527,37.208742788951504,-5.797919706946853,46.02059369269536
52.68,0.007421194236239131,-0.005935199689057424,0.0033028440013236435,0.22404358798473994,-0.09187653904860785,-9.497828233641947,37.423914715154986,-5.887406437602786,45.908342358232176
52.69,0.008727992295336103,-0.005890549337958062,0.003150078792233362,0.21349935105476997,-0.08989504268950034,-9.480377765873472,37.604184664793955,-5.876585865889054,45.80007019593681
52.7,0.008652248371794893,-0.005494980580719245,0.003952887873183612,0.21149136988797906,-0.08857928776915802,-9.500615914189302,37.51679307481105,-5.777333946004241,45.852215217164314
52.71,0.008435022760340463,-0.005701877382619944,0.003876854148001347,0.2210600754738194,-0.10471187579668445,-9.499875909136264,37.54668416994354,-5.7023159046714165,46.040183511927474
52.72,0.008565113548785988,-0.005860282681202254,0.0036196297545130025,0.22085304493851374,-0.09489277711853379,-9.495541457366457,37.31717732392882,-5.6499637662903375,46.16329069630415
52.730000000000004,0.007840673734862037,-0.005408390029978074,0.003887226716345362,0.208664905388432,-0.09030840894141035,-9.493177360761964,37.77835849351652,-5.555651437562987,45.90018402964483
52.74,0.00814392895622262,-0.006871006358992923,0.004110543595190448,0.2186351315984825,-0.09888827476387327,-9.477053723196665,37.41223532437218,-5.773178656594189,45.79061882581599
52.75,0.008567996489703014,-0.005547310937698479,0.003274982079077308,0.20431361001110168,-0.09191449768152632,-9.491451459232117,37.54776740575288,-5.862001160822331,45.930564598019764
52.76,0.00845261832222063,-0.005800143661586665,0.002699049354797366,0.21051248764071642,-0.10987361822505345,-9.495608495609789,37.41512295773954,-5.79926111796662,45.85687602072086
52.77,0.008619779905195796,-0.005977240561723121,0.0028704669541662784,0.21679177120218865,-0.0805066861823069,-9.503274225364622,37.495538753809754,-5.86010230586336,46.00448071091356
52.78,0.009247012905953698,-0.005744288379190973,0.0027397290728460068,0.2140158574617131,-0.09228493351176935,-9.502981666444038,37.195146700437974,-5.776754049694179,45.74855068516067
52.79,0.008767131731386,-0.005694626177515562,0.003126558688910641,0.22329719560322886,-0.09728533127656395,-9.50183432745356,37.341549833127935,-5.776104342102094,45.90740222894428
52.800000000000004,0.007670910669185372,-0.005276433451333898,0.0036835162124505784,0.20901244799599192,-0.08618245552394971,-9.499704783662946,37.5799216219705,-5.697121008908698,45.91716307132825
52.81,0.007674780640734913,-0.005025863836362548,0.0034652481454190785,0.2113494908893045,-0.10256131927291401,-9.49322022358019,37.46105708510785,-5.724512795487013,45.813558694235944
52.82,0.008624212966157984,-0.005383588722241406,0.0036212703124967813,0.2075835043199251,-0.08969932183686667,-9.506570716991193,37.390013321178586,-5.803850878950195,45.817575674711016
52.83,0.008521599676246482,-0.005866175250509341,0.0030573641161543716,0.22072113446039207,-0.09491052416832362,-9.4880029016933,37.47799715541296,-5.735704512783442,46.036168935740946
52.84,0.008811975954117993,-0.00602569830246739,0.004283531040385635,0.2014262295051616,-0.08159736782079703,-9.506463553225695,37.42198229134079,-5.637672710171411,45.854436317443145
52.85,0.008280113589709783,-0.005770943945809496,0.003093864618033017,0.21310303574758394,-0.08377620158459942,-9.481971869074114,37.44486748564167,-5.818897361385791,45.97896938360062
52.86,0.008291979803625475,-0.005788877740431515,0.003142412920171221,0.20854704750252862,-0.09199350118882936,-9.483177201799801,37.40298790411167,-5.730305765605873,45.96023115391397
52.870000000000005,0.0076519547575661555,-0.005490966056633471,0.002918318463529423,0.22050265606145292,-0.09784975114223379,-9.507366503565283,37.643214980407755,-5.7175180423351275,45.92374526339357
52.88,0.00962508359072683,-0.006399843435591773,0.0036152288750532086,0.2181439719553621,-0.09121442426138761,-9.487496587803152,37.32894771662123,-5.957252059008419,45.96468276408722
52.89,0.008461622979742798,-0.006596993289677497,0.0028346973198209386,0.221913833559353,-0.1016251476703962,-9.503584531559506,37.51423687316139,-5.670606015005245,45.96331964367984
52.9,0.008060903434504177,-0.005447304376774902,0.00366038398998188,0.20037094269574748,-0.09345398777878548,-9.496523387585833,37.461635391592694,-5.729047515374918,45.924446034534675
52.910000000000004,0.009285377558366142,-0.006166759358841906,0.003455912897277367,0.2000777683201039,-0.10816451383424151,-9.48345481584477,37.55165983638482,-5.668353799933226,45.92823639594241
52.92,0.009032742529415837,-0.006052546429436857,0.002525273840342049,0.2159141414736033,-0.10596232975263471,-9.486312669425635,37.43307719272724,-5.788350469494772,45.936673542092876
52.93,0.009003849803672992,-0.005481648883804939,0.0032745107125459897,0.22217692270478817,-0.09229107986621668,-9.49491355548651,37.462498711709955,-5.771360362382805,45.995816945562154
52.94,0.007895750705425359,-0.005686781707586042,0.0037685078600679014,0.20798262746671334,-0.10699897445666,-9.491665840008404,37.41705319562751,-5.636874133544125,45.88066662408101
52.95,0.009169758472690722,-0.006408810967840231,0.0028176154136726047,0.20586146910024306,-0.09811090003208549,-9.484929858977258,37.51803062405964,-5.833973330863972,46.04333525846197
52.96,0.008679478484218154,-0.006350094670135549,0.0038895547507414177,0.20925818803935864,-0.0911777837824047,-9.495293907948234,37.58587116211406,-5.6724544921285,45.971768373425
52.97,0.008847167781986484,-0.005331584112540311,0.0031190295676507595,0.20224669230138664,-0.0937467346362025,-9.494438381557742,37.40552886458729,-5.65768272981484,45.86395068999286
52.980000000000004,0.00863640526490841,-0.005497267266167732,0.0036028890706031385,0.2246680892119214,-0.10351773554301928,-9.499574300559058,37.44336261418235,-5.851436043071004,45.849973811002634
52.99,0.008235146385540123,-0.004965175585860588,0.00361227582063262,0.226362029365325,-0.08257456206003179,-9.48530952147112,37.55780993009126,-5.762887765660387,46.036958787538516
53.0,0.008106865944812495,-0.005510928688772999,0.003624578021169806,0.20678470173600152,-0.09687438027030157,-9.495389144360313,37.53233724462495,-5.841845031578587,45.80589139479795
53.01,0.009019690141558873,-0.005649549911115244,0.0034969729991865565,0.20843625883857908,-0.09009296034188433,-9.494469158483891,37.38034207341981,-5.694904504006014,46.009406331579015
53.02,0.008262063420156864,-0.005143162211571263,0.003448334173706666,0.20017491932265946,-0.08946214152597465,-9.49102189087167,37.42244807905722,-5.763878799400292,45.89374534648801
53.03,0.008671918584166851,-0.005966562484824039,0.00334118945530437,0.2150378836458236,-0.10418316740305301,-9.492790094842134,37.37627518048958,-5.793926414104974,45.94450893795558
53.04,0.008192845450096253,-0.00606798715960339,0.003361546562327517,0.21538556325534525,-0.0956847520650922,-9.49620291007402,37.2659824688722,-5.709247845555974,45.93185985343587
53.050000000000004,0.008674311216615715,-0.005213924245217405,0.0037357225159184194,0.21953534460815924,-0.0990306564361157,-9.486775396502651,37.48597363702559,-5.883810143965656,46.01782196193377
53.06,0.008531481192835642,-0.006459311210837646,0.00318565170217388,0.21838900885642168,-0.09443187552759863,-9.497069556606325,37.46533588952194,-5.657480261864934,46.03411800792335
53.07,0.008926710991221902,-0.005677176256038321,0.003054159426533553,0.21875245128005816,-0.09556428271962043,-9.491871398732513,37.60805695487926,-5.912189496598308,45.77047336834882
53.08,0.008908189401486237,-0.005112152753628416,0.003518740497004764,0.20810639953604917,-0.0965326615378571,-9.487900975109858,37.32092988238179,-5.715915853304881,45.81607673615122
53.09,0.008687796140136277,-0.005202035524548617,0.00285661088102056,0.2066771754794322,-0.09738518638333381,-9.500517449237908,37.66443005267006,-5.812977182107831,45.93999457836329
53.1,0.00773129256784536,-0.005725798911702615,0.003532262547527072,0.211414781936058,-0.10092118646469535,-9.499237043354658,37.52072392307163,-5.732276180702456,45.90133965649601
53.11,0.008404005426441584,-0.005528064824932435,0.0028727097683704595,0.21934691204620818,-0.0866760570085654,-9.482492056930955,37.47172513067458,-5.7171060075007105,45.956287306084654
53.120000000000005,0.00894211007573699,-0.006115336718161337,0.0035995761476208124,0.1909409474295134,-0.09607415316418019,-9.497962598132677,37.296803926842465,-5.6630300892142875,45.849511310298844
53.13,0.008776771495640023,-0.0060675774585517055,0.0030224986984789468,0.20943880140018636,-0.09804632553537888,-9.498971581949263,37.62027584499458,-5.707843324711501,45.973052479959506
53.14,0.008357706957472759,-0.0059545738535243566,0.002723086664744058,0.21774282778176424,-0.09790443206513554,-9.499869663928045,37.33399652615793,-5.701523156891536,45.81367982961293
53.15,0.007524505663555476,-0.005220244142168035,0.0035187067970115045,0.2074756435552001,-0.08791793714847304,-9.478632762831728,37.52705962512715,-5.881685558309541,45.93713709093785
53.160000000000004,0.008650390676026512,-0.005063945834800687,0.003771745595866743,0.21773744071628964,-0.09902836009122092,-9.499183187359598,37.436475459636505,-5.701319682176487,45.79393488211204
53.17,0.008801511490015899,-0.005987021442180801,0.0032033085862441368,0.21829560016842559,-0.09467737685964026,-9.49071387239465,37.331494126701465,-5.46303533300135,45.905116265257334
53.18,0.008567635714220723,-0.005964909533975797,0.0036482033594177647,0.2072822987050672,-0.10321113388932196,-9.496806395977408,37.51801700763009,-5.5367853102930455,45.78187568906883
53.19,0.009052508348690402,-0.005399155921921591,0.0031351195910784245,0.2079876954771466,-0.0918409677277319,-9.49598779976315,37.256894740710436,-5.863205576157622,45.991934428841226
53.2,0.008150612932836242,-0.00595580948105787,0.002759059909519743,0.22398427252723607,-0.09916600995411459,-9.490113601415993,37.463937072383175,-5.898731731930457,45.94877005071757
53.21,0.008137194248415022,-0.006366072772324196,0.003061197588824255,0.2028350291270284,-0.09891973186951863,-9.48670022584647,37.5659210362856,-5.873310310199329,45.87917939395994
53.22,0.008908489358932998,-0.0062352334071167255,0.0036664883087071587,0.21044822882471723,-0.10636848264372598,-9.47812059058347,37.461468514242185,-5.851714759105593,45.9589374855102
53.230000000000004,0.007652387736828772,-0.005837680825644231,0.003038380587491991,0.2090138114807561,-0.08121688733326017,-9.485024921827941,37.4265873362686,-5.603438654613694,45.8111941025376
53.24,0.009129170776299052,-0.006359138860983196,0.0027841158018842857,0.1954570526605673,-0.10411078577105674,-9.495832805036045,37.47953167639299,-5.947871208342127,45.94775542460346
53.25,0.008570719539577228,-0.006084082561716241,0.004108396123273796,0.21041632435649107,-0.10695944855007708,-9.486640522645034,37.41399027414293,-5.9157096644606915,45.99521333208614
53.26,0.009068792444736235,-0.0059595374309781715,0.003774893627457242,0.2011900136255493,-0.1064540854525633,-9.495588092426434,37.37793659820305,-5.93846833640248,46.030287168255946
53.27,0.008846930774041998,-0.005640796314200824,0.004220914607397889,0.22104358044286515,-0.08402923924897056,-9.494570337033037,37.37637210225193,-5.786084142591545,46.00558034681828
53.28,0.008877169570722933,-0.00624736814823978,0.003483474796399294,0.206429838071271,-0.08886131589121377,-9.50597504353581,37.65153682892481,-5.8322069385288975,45.94743539786254
53.29,0.008569279373991554,-0.005561068134076868,0.0025299947293676564,0.2209513826035807,-0.10774352232341067,-9.507118260333142,37.513272691286204,-5.609607883053079,45.87727496569058
53.300000000000004,0.009454329436833787,-0.005791942608930029,0.0031992358084375686,0.2118493730894135,-0.09531504950752345,-9.509100713169849,37.47759226867946,-5.691991676757112,45.897663122676214
53.31,0.008881476403930314,-0.005226593032778289,0.003588522822950039,0.22073764527255976,-0.10856213556374393,-9.490823749920285,37.53517163686427,-5.715635906680417,45.96674750683128
53.32,0.008723324578276829,-0.005071628398962651,0.0036422970188074028,0.21436266245434904,-0.09387917798384347,-9.487516772218736,37.56186275114035,-5.714758350247266,45.99226313107488
53.33,0.00821532880149044,-0.005428526608764837,0.003079985915252318,0.2220416302864155,-0.09503613534220162,-9.494322688324052,37.47200688476398,-5.743832199863029,46.13588593631709
53.34,0.008636710513708085,-0.005780702699573085,0.0032075424433362625,0.21206404348169294,-0.09699292262329881,-9.483480251546943,37.307677269742854,-5.943304002058626,45.92828432482652
53.35,0.008510694621735052,-0.005772497441085152,0.0027752942655729232,0.2048312965260326,-0.10686364075077212,-9.493110325603952,37.554116406272136,-5.818627217939712,45.770705553550975
53.36,0.008411158083442857,-0.005994638450024975,0.004046576248948446,0.218146473461782,-0.08875174878623339,-9.498344109415427,37.51259294699409,-5.715901886415878,45.80762849587826
53.370000000000005,0.00883170147806732,-0.0055884049568141175,0.0031403397793711638,0.20813605377277047,-0.1041667885238642,-9.500539387876087,37.19892622684785,-5.837589076698588,46.0534084141239
53.38,0.008677958828216906,-0.005252172904479467,0.003703595575801682,0.217071750822439,-0.09892717770092696,-9.486115066393547,37.46026076092706,-5.685567077736198,45.66944261264624
53.39,0.009345269526641102,-0.006747736599649664,0.002884096629414987,0.20738293501262828,-0.10742670983115893,-9.507174104451897,37.5026270036155,-5.957430255715638,45.828024278221264
53.4,0.009160086863849358,-0.0052828147097240055,0.0030297092897448316,0.21398977077944983,-0.09400967418420703,-9.495040670173099,37.399525237636716,-5.823734996960015,45.71462399090591
53.410000000000004,0.00831949309276819,-0.00614568008155533,0.0035681444004269343,0.2066830710768959,-0.0912379865960144,-9.496035442703892,37.32208283461374,-5.8925935205872895,45.774034595814534
53.42,0.008722010719162903,-0.005415156500069739,0.00363318571551618,0.21273151134274054,-0.10911619433466264,-9.489214070640188,37.47256352445938,-5.819574646336087,45.95849688679789
53.43,0.009048429442345733,-0.005656899493194682,0.0033145918741207337,0.2111655290263328,-0.10971947207733596,-9.494373832940074,37.67737413135445,-5.56123079176956,45.82001336667273
53.44,0.009513500613867932,-0.005744048884906159,0.004069417840451063,0.20230944418367003,-0.11322268581372767,-9.492239814276678,37.50585211877696,-5.622133402017953,45.92106794885434
53.45,0.009030539134985527,-0.005943706912814764,0.0033150927563095293,0.20756356148942737,-0.0934917271250147,-9.487320871375573,37.47179182371168,-5.832693595914874,45.877906084558454
53.46,0.008799473295998856,-0.005764344421756856,0.004041043582674477,0.20242296805645071,-0.10594186417765919,-9.502785916585317,37.150357174659696,-5.7380792529494435,46.081390314126196
53.47,0.008300709321304509,-0.006062976160873728,0.003175818527478379,0.22296717063226965,-0.09409555464974517,-9.481899546371798,37.66203377369449,-5.616484611993094,46.15386455311364
53.480000000000004,0.009047253293445051,-0.0056962240862820585,0.0028141569007411518,0.19848070269291304,-0.07581122099785581,-9.501281517820594,37.415190254589184,-5.733321558627943,45.9495873129149
53.49,0.009492274713454396,-0.006011827658321356,0.0033882844602153607,0.21005234502664044,-0.10178451591010056,-9.47522277986191,37.469546804829506,-5.803643198690648,45.91463221714589
53.5,0.008879813510925124,-0.0062713478951775805,0.0027577531462602504,0.222247716660014,-0.09629483782661143,-9.495031811472666,37.485217406300805,-5.823535745665751,46.05540057213599
53.51,0.00931022256043136,-0.005465178761784227,0.0036250374609501585,0.20601700532675668,-0.0992788828623309,-9.494879545635403,37.68882287430435,-5.8837113172488955,45.97533284377695
53.52,0.009788793643236357,-0.006119008026718142,0.003333093915640145,0.20953275399286336,-0.10262063942668743,-9.485826105913484,37.53243511083434,-6.045048829758413,45.80222639382485
