t,roll_deg,pitch_deg,yaw_deg,err_roll_deg,err_pitch_deg,err_yaw_deg,bgx,bgy,bgz
7.32,127.00952181731793,-34.89259173254583,-72.47663604691576,-0.25949094584709403,0.4215195900954096,5.509114684608972,-0.015297720434197233,-0.010641257841340615,0.025397804987932093
7.33,126.87275977549793,-34.87776707798194,-72.80693384441598,-0.25718602409952274,0.4344015160192181,5.483282917473022,-0.015230089485149466,-0.010568636139588288,0.025361232132517314
7.34,126.7166733708666,-34.883441228707106,-73.09685017179535,-0.27453103675353435,0.4271438520847203,5.496730109406613,-0.015169993586167297,-0.010589895347403233,0.025330451730242485
7.3500000000000005,126.58646609037955,-34.87426680387891,-73.42946793529761,-0.2663367029798839,0.43509011777291,5.466368548618819,-0.015108233057935119,-0.010513095354611273,0.025273132907905994
7.36,126.43710390340745,-34.88371299654354,-73.73101726625022,-0.27765117766507935,0.4247671764684902,5.4659632977357,-0.015045322210560515,-0.010515818280604055,0.02521770262293794
7.37,126.30945629603137,-34.88759701003102,-74.04492049340695,-0.26761901637210467,0.4203538005595271,5.452087221935747,-0.015020707804864353,-0.010485844241187618,0.025155743521455044
7.38,126.19240090177581,-34.88862702890819,-74.36592589964033,-0.24737654387921745,0.41913770198945666,5.429987232729524,-0.015007446183046473,-0.010441511477164577,0.025088787190126256
7.390000000000001,126.05388047119507,-34.90025077119836,-74.69021695083441,-0.24899488388054936,0.40766698155195474,5.4034750595328545,-0.014929496684887484,-0.010404770744235025,0.024991625750051035
7.4,125.91385027133664,-34.90539710369973,-74.9964578521888,-0.2525325588253622,0.40300851509623653,5.393881693822048,-0.014862690084026834,-0.010373881065609897,0.02492457113722721
7.41,125.79816886228119,-34.90575214295731,-75.32612363661895,-0.2321447126956552,0.4034718540877427,5.359727301186047,-0.014833020989109944,-0.010303682493731132,0.024851060750189027
7.42,125.66499309794762,-34.92902190586743,-75.61715422231215,-0.2296881095343836,0.3813465765446491,5.363067164216733,-0.014806596901830454,-0.010323443629885914,0.024776682077918867
7.43,125.5127042039484,-34.952760987277784,-75.90583438147303,-0.246795054938035,0.3590736109865916,5.367611714201559,-0.014737248688742585,-0.010346629251455533,0.02470796277521384
7.44,125.40054990055349,-34.93326035058457,-76.25548852919324,-0.22423127245600705,0.38035744739436667,5.310031742685721,-0.014675909602608339,-0.010207584945668166,0.024647391726713742
7.45,125.30258145126506,-34.9323445196444,-76.59125579771018,-0.18795885439419063,0.38336894686187767,5.265183327637476,-0.01466791100177188,-0.010117267032450552,0.02456427959437254
7.46,125.14262258319519,-34.91852103915425,-76.87214456044977,-0.2141673408301487,0.3995958827867955,5.274053309822003,-0.014582563692890902,-0.010101711175839872,0.0245739025621494
7.47,125.04643896074037,-34.9007606699159,-77.221359841046,-0.1771042453467548,0.4200627471834019,5.213431884191032,-0.014559263571209416,-0.00995573993448571,0.02450143291194953
7.48,124.95052247670525,-34.90716541838408,-77.55445905013912,-0.14029076333097917,0.4166627227178539,5.167756863485855,-0.014553054085489996,-0.009877106053344083,0.02440776894205993
7.49,124.82227504880504,-34.912828536980484,-77.84917665800843,-0.13633797490882274,0.4142976839829594,5.159289005998116,-0.014510400320013678,-0.009858291805939261,0.024364448240734807
7.5,124.72681446641252,-34.909427717994646,-78.15676455395301,-0.10014099765014683,0.42128500519180156,5.136771656574667,-0.01453329406604149,-0.009799662798260044,0.024316314323971588
7.51,124.60645805663184,-34.93870999771305,-78.46707174760701,-0.08939531996135229,0.3958726576476817,5.110351045679866,-0.014480393706000223,-0.0097775208765627,0.024194817262012114
7.5200000000000005,124.48357029279444,-34.92441304145018,-78.79108188406565,-0.08174919206994657,0.4143179263169295,5.069038774639057,-0.01439785304630973,-0.009676299411587963,0.024152575620805666
7.53,124.33149499229877,-34.92280555019282,-79.06151505062223,-0.10387142768011197,0.4203470047924826,5.080110009263014,-0.01432368211912672,-0.009681131056672242,0.02415054777583879
7.54,124.20826273885586,-34.946309793007146,-79.34614564350946,-0.09774398123615681,0.4015324644985639,5.07578561345988,-0.014304898875169439,-0.00969246111921235,0.024066493999472426
7.55,124.09336323971556,-34.99000128250875,-79.62095548953906,-0.08388959021968338,0.3627935808357494,5.080079027940559,-0.014303748128464947,-0.009745341666655487,0.02395759431422636
7.5600000000000005,123.97519394701229,-35.018631885171835,-79.90615277861285,-0.07392315334124462,0.3393732244897765,5.072777338044266,-0.014280386461401404,-0.009757531191607723,0.023870466859455187
7.57,123.8511276874809,-35.03666512364369,-80.20607340172293,-0.0704841003755588,0.3268025607380556,5.04953993606709,-0.014223554953840353,-0.00972505608629606,0.02378366483720287
7.58,123.69089165745488,-35.03378936770802,-80.46861526819859,-0.10385739672857779,0.33538786010921756,5.062464204335385,-0.01411371981775591,-0.009721723482243406,0.023784570148536417
7.59,123.57532318127824,-35.03801507497113,-80.77273184340893,-0.09321778460430925,0.33711325932203595,5.032591977815008,-0.01406124064292591,-0.00965544582489272,0.023716915074473207
7.6000000000000005,123.45797563340807,-35.043293447288356,-81.06787923243404,-0.08502386049454928,0.33802210648534714,5.01046246074374,-0.0140081013294734,-0.009609995732083147,0.023663803596208816
7.61,123.34496782301474,-35.04925006593947,-81.34337199552583,-0.07316869018482192,0.3384833275505798,5.006756411466518,-0.01399344229592954,-0.009588897713634973,0.02363594837857323
7.62,123.24001270816848,-35.09116052900862,-81.6367070371314,-0.05395109418700883,0.3032157905599405,4.983972253698829,-0.013964486054847894,-0.00958713304542582,0.02350249230216698
7.63,123.14559745975599,-35.112510903381434,-81.92550452936166,-0.024895583455342703,0.28872785527879846,4.964485153337615,-0.013973671719051006,-0.009569892752333869,0.02342221377250285
7.640000000000001,123.00940454339255,-35.10736103041958,-82.19094364953395,-0.03833127712024201,0.30095406914977557,4.967111281189554,-0.013912152712398687,-0.009550828983295682,0.023419036596742507
7.65,122.90445224356009,-35.131248573059665,-82.46720909921433,-0.02125137800900922,0.2843511218228382,4.957661294191726,-0.013905458749303415,-0.009548593708423371,0.0233375589547653
