t,roll_deg,pitch_deg,yaw_deg,err_roll_deg,err_pitch_deg,err_yaw_deg,geo_err_deg,bgx,bgy,bgz
0.0,19.487347317112672,1.4934294104542583,20.735155049144822,9.487347317112663,1.4934294104542511,20.735155049144822,22.716622369415145,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.01,19.582006041164256,1.4575904601218617,20.932166525781266,9.582006041164247,1.4575904601218619,20.732166728859166,22.752494610774875,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.02,19.676515982999227,1.4216722366266086,21.13047793108579,9.676515982999222,1.4216722366266108,20.730478337241607,22.789922217108636,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.03,19.771616328988312,1.3837457849803483,21.326769376564922,9.771616328988312,1.38374578498035,20.726769985798654,22.826244755115813,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.04,19.866227387912687,1.3444835580607148,21.524112412093007,9.866227387912677,1.344483558060719,20.724113224404633,22.863788907918373,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.05,19.96096579702752,1.3061181671926643,21.721847364339247,9.960965797027528,1.3061181671926643,20.721848379728776,22.902168489987325,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.06,20.055217605239015,1.2673131574247085,21.919657918260082,10.055217605239026,1.2673131574247178,20.719659136727525,22.940864098684013,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.07,20.149297586370235,1.2266652498539674,22.116510732232307,10.14929758637024,1.2266652498539625,20.716512153777664,22.979119234521914,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.08,20.243104508985517,1.1859347701918626,22.31591804001152,10.243104508985523,1.185934770191856,20.71591966463479,23.01998776425306,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
0.09,20.336891869014604,1.1449571805877639,22.513969417300565,10.3368918690146,1.1449571805877605,20.71397124500175,23.060083122006624,0.0017453292519943296,-0.0017453292519943296,0.0008726646259971648
