t,roll_true_deg,pitch_true_deg,yaw_true_deg,gx_rad_s,gy_rad_s,gz_rad_s,ax_g,ay_g,az_g,mx,my,mz,temp_c
3.2,98.12264290017191,-5.872157595120876,58.56679578046282,0.480394271108639,-0.014784384076267353,0.4945317270909785,-0.08519696531407905,-0.9848019659959585,0.14510306408379936,0.5454586028903724,-0.3570513919411821,0.8937233744388311,25.79659103307123
3.21,98.39720596759027,-6.148427521627705,58.51966850150758,0.4761077661117292,-0.02126434559466796,0.49397786944051053,-0.10851469490993117,-0.9935365012871612,0.13526108885197854,0.5266012667493749,-0.3469447798914351,0.9000271857634315,25.799059001602956
3.22,98.67077132210514,-6.42447673256498,58.47002164361943,0.47208019742667523,-0.019006506624443666,0.4917145124569013,-0.1329909686581984,-0.9670445687575934,0.14175335924566648,0.5330046587472801,-0.3545947939060778,0.9121862223316756,25.801526770369936
3.23,98.94334932920853,-6.70028625746216,58.417857865603466,0.47172956279229683,-0.0262614659602734,0.49490890953335565,-0.12395054497666756,-0.952776772665098,0.1543792586532783,0.5131583278233358,-0.3497149707265629,0.9216993908843063,25.803994338755228
3.24,99.21495032339256,-6.975837261132888,58.36317977564309,0.4731182868483395,-0.02032722058375567,0.49111418708187826,-0.1077684707233923,-0.990617422833896,0.1623176651639851,0.5212208542954936,-0.3580242871508951,0.8969579249212644,25.80646170614194
3.25,99.48558460574586,-7.251111043031785,58.305989931187895,0.4686378420833299,-0.025022341091675573,0.49480308409455515,-0.14647452670707706,-0.9831135385069792,0.15228972453300088,0.5411155147038993,-0.3380985279207148,0.9157252588652071,25.808928871913224
3.2600000000000002,99.75526244159282,-7.526089036602584,58.246290838948106,0.4615787562010673,-0.036288129117335303,0.4897425209888023,-0.10965321809604713,-0.9830692135011432,0.15671948340266922,0.5473404366116631,-0.3355394149351536,0.9068210713726498,25.8113958354523
3.27,100.02399405817283,-7.800752808618811,58.18408495499344,0.46003600194243344,-0.03145872592266533,0.4952487552617528,-0.11172788062780843,-0.9692852548727326,0.18334026449505395,0.5411283195931353,-0.3582088542914721,0.9155146937984268,25.81386259614242
3.2800000000000002,100.29178964235739,-8.075084058518103,58.11937468495548,0.45725902580644007,-0.039696203509178817,0.48936371841527815,-0.15574245595031427,-0.96618666703832,0.17859676308712197,0.5298277840880762,-0.32533463003695356,0.8966391201321547,25.816329153366894
3.29,100.55865933840175,-8.349064617731306,58.05216238433123,0.4551624583205583,-0.034307575752714134,0.49328448178578727,-0.14477861644077417,-0.9966483187204387,0.2024486433358996,0.519743184223751,-0.32287337094958646,0.9103438077428532,25.818795506509087
3.3000000000000003,100.82461324572922,-8.622676449007349,57.982450358886766,0.4551079254341025,-0.03723889566186431,0.49540391594397587,-0.15868710043312784,-0.9693180421110026,0.19045053309912482,0.5173186672892811,-0.3427929057519237,0.9058808343263245,25.821261654952405
3.31,101.08966141674546,-8.895901645735023,57.91024086515934,0.4555974760309788,-0.03932823541195315,0.4997977475468618,-0.1575740523181207,-0.9656336163189465,0.17021070530006865,0.5193191498337093,-0.3378044268419567,0.9291300159257544,25.823727598080314
3.3200000000000003,101.35381385467977,-9.168722431262745,57.83553611105633,0.4472970136495626,-0.0374638800054903,0.49769327115279294,-0.13493126951620493,-0.9687892533211779,0.23020512741274363,0.5175912238831644,-0.3459543660297989,0.9024326329141957,25.82619333527633
3.33,101.61708051145199,-9.441121158217147,57.75833825654966,0.44993591961267065,-0.04093338243939804,0.4954001957998831,-0.1452986421125655,-0.9559320404231223,0.22813422811437417,0.5056488357897704,-0.3393364217711061,0.9111463082027839,25.828658865924012
3.34,101.87947128556164,-9.713080307821587,57.67864941446429,0.43576236328731494,-0.042294060068664936,0.49582166708666414,-0.15761993771771707,-0.9291582191157284,0.1976040076932725,0.5156242570419598,-0.333902784931871,0.9268576817476446,25.831124189406985
3.35,102.14099601999753,-9.984582489215631,57.59647165135932,0.43652077867069866,-0.04871215236688549,0.4995474843542052,-0.16770358322611825,-0.9934971294336968,0.18875186623271056,0.5335833845745521,-0.3294907140968544,0.9105524102818182,25.833589305108916
3.36,102.40166450016582,-10.255610438776198,57.5118069885004,0.4346122555720255,-0.049014913604548446,0.49895168212668867,-0.1984138534276676,-0.9736763457264624,0.2154268147549491,0.51633450258024,-0.32622636845167086,0.9070440827001992,25.836054212413522
3.37,102.66148645183341,-10.526147019441586,57.42465740292202,0.4330264288664774,-0.04817998634465317,0.4985413515127944,-0.18059754033372669,-0.9607012276310288,0.20297902982785188,0.5154012306778545,-0.31779768406577436,0.9192894356671477,25.83851891070458
3.38,102.92047153908567,-10.79617522003905,57.33502482857846,0.42677431742596245,-0.054313484278578045,0.49802957252639163,-0.19291845153713527,-0.9501497195640954,0.22748329058992825,0.52382592012873,-0.31462417223152783,0.9315548009544291,25.840983399365914
3.39,103.17862936229548,-11.065678154616993,57.24291115758218,0.42364975323009124,-0.05737608163139659,0.4975378177271478,-0.19870173941111513,-0.9726363660602735,0.2171235540153571,0.5090322873325507,-0.33405893093795835,0.91953089326307,25.843447677781406
3.4,103.43596945610209,-11.334639061782504,57.14831824152821,0.42615209240852847,-0.05647364067900013,0.5044353604098994,-0.19398133157279462,-0.9580110223501885,0.227888628311517,0.5152100699436064,-0.32148468001655595,0.9445247102370815,25.84591174533498
3.41,103.69250128739746,-11.60304130404517,57.05124789290344,0.4178049132154063,-0.0567295895019564,0.49873161259999577,-0.22469638360890576,-0.9401649740809185,0.25088805407076925,0.5029674687215882,-0.324439818009917,0.9075492510490324,25.848375601410623
3.42,103.94823425331849,-11.870868367168052,56.95170188657969,0.4136533123781861,-0.058216815912337246,0.4971857397014091,-0.22233868743352364,-0.9463162971665122,0.22805390156671246,0.5057513873244007,-0.31548738369002705,0.9142071983049028,25.85083924539237
3.43,104.20317767924291,-12.138103859526456,56.84968196138917,0.4114895340364696,-0.06253776696349529,0.5011593636649115,-0.19169637479795001,-0.9577346811740309,0.25393641831769476,0.5015647755865841,-0.3031660280383578,0.9154852553063262,25.85330267666431
3.44,104.45734081678724,-12.404731511475553,56.74518982178134,0.4142288017300411,-0.06663898346047478,0.5041023062990523,-0.20594616954198908,-0.9609678429078895,0.23599712360361752,0.5161907591356957,-0.3094668727516957,0.9270910927741559,25.855765894610585
3.45,104.71073284180504,-12.670735174727467,56.638227139559994,0.4077391606150557,-0.06491261610727783,0.4993824147600078,-0.238750477192625,-0.9558598144157202,0.251281677102643,0.5195325997859609,-0.30241680767499984,0.9365458295430278,25.85822889861539
3.46,104.96336285238358,-12.936098821738696,56.5287955556993,0.4052262329348695,-0.06691372640142365,0.49749308691405053,-0.22616267781916607,-0.9539340276005718,0.2329171412044376,0.5097380958814064,-0.31532333186176587,0.9365565043190917,25.86069168806298
3.47,105.21523986683741,-13.200806545108533,56.41689668223801,0.4027363099835074,-0.07021342684737397,0.5008926644402019,-0.2290048214728634,-0.9332552978580916,0.24461873311476454,0.5091504140358621,-0.3091150342598772,0.9238899206503418,25.863154262337645
3.48,105.46637282169726,-13.464842556989408,56.30253210425038,0.39825555209302005,-0.07445417238952401,0.4982494007863435,-0.24972260131403756,-0.9183088731341018,0.27532800907495847,0.509904274137351,-0.29471730275625024,0.929578498315089,25.865616620823754
3.49,105.71677056969268,-13.728191188509697,56.185703381892985,0.4028511893798369,-0.07538848819865718,0.5004837694957032,-0.24328281648686756,-0.9295281562232572,0.2756780042528919,0.5024930929139779,-0.2953318083555761,0.934724286603521,25.86807876290571
3.5,105.96644187772687,-13.990836889209923,56.066412052526104,0.3923974726511491,-0.07914206743428938,0.5010947200506771,-0.24377712486483968,-0.9420253818435085,0.25526693863226335,0.529477856695148,-0.3144136022404231,0.9186025489557764,25.87054068796798
3.5100000000000002,106.21539542484244,-14.252764226492804,55.94465963290901,0.38661794340618966,-0.07886503826194519,0.5016092129096122,-0.2378781053199408,-0.9205130078551813,0.26098066489905936,0.5053181383321173,-0.3192397071443949,0.9277935059521611,25.873002395395083
3.52,106.46363980017671,-14.513957885088235,55.82044762146758,0.38278127447242305,-0.08380711396816773,0.5031386169711343,-0.2402866725724439,-0.9137448709381233,0.27495204110813926,0.5088607627837957,-0.3268131271362015,0.9434164184653443,25.87546388457159
3.5300000000000002,106.7111835009052,-14.774402666533485,55.69377750063357,0.38236704618720335,-0.08101815455462731,0.5015174323778362,-0.2698196239351815,-0.9485707505711979,0.26735959537383047,0.5059461432024881,-0.3010416517513132,0.9218799538689959,25.877925154882135
3.54,106.95803493017202,-15.034083488669566,55.56465073925444,0.3760360813818419,-0.08651542476744674,0.49975264996732,-0.2798243611622479,-0.9451094026366698,0.26936026019376386,0.5003890137243534,-0.3185124251413822,0.9351535509388145,25.880386205711392
3.5500000000000003,107.20420239500639,-15.292985385154395,55.433068795072344,0.37805901531078656,-0.08999014513136727,0.5003086639873819,-0.2483836080258383,-0.9277047871941987,0.2766994825449066,0.5104160424570319,-0.3085543685589784,0.9480872710291757,25.8828470364441
3.56,107.4496941042235,-15.55109350499329,55.2990331172718,0.37307594988898485,-0.08943772660177504,0.5022615550081316,-0.26329084434953787,-0.9037438109274739,0.28066548258130575,0.4984727374734942,-0.304915684250656,0.9447932106148174,25.88530764646506
3.5700000000000003,107.69451816630946,-15.808393112087627,55.16254514909436,0.3659164159191816,-0.08783371250040749,0.5023786881427686,-0.2921750730741882,-0.8985340535744082,0.3259576474965411,0.5073834680898603,-0.288861532883679,0.9392936724057791,25.88776803515911
3.58,107.93868258728884,-16.064869584802175,55.023606330519776,0.3608803080875028,-0.09727791327822621,0.5019732819921958,-0.2856051898401091,-0.9279527280388332,0.2950301383465933,0.5028501635511821,-0.31651283854122225,0.9346183788964371,25.890228201911153
3.59,108.18219526857392,-16.320508415551785,54.88221810101204,0.3657952855722896,-0.0972168060853825,0.5037256657466468,-0.28828120446414096,-0.9035989051341222,0.3159258993164801,0.5034609089770093,-0.29177093119446607,0.9282375283156657,25.892688146106153
3.6,108.42506400479536,-16.575295210408086,54.73838190232965,0.36135305582030747,-0.09858352015074141,0.5022667923018941,-0.2814014386053737,-0.9020368352332908,0.30798461005757716,0.4869882342933278,-0.3132621954909053,0.9491025146530998,25.895147867129122
3.61,108.66729648161291,-16.82921568872669,54.59209918139882,0.35550194294142434,-0.09528930829682265,0.5016043987664092,-0.3105973715063065,-0.8923262195518551,0.3008086685691506,0.4982489334945487,-0.3051631843355223,0.9574270070296608,25.897607364365125
3.62,108.90890027350558,-17.08225568279567,54.443371393248285,0.3492815626344647,-0.10112663315495221,0.5021325224223278,-0.3101270400436267,-0.8993419866048872,0.3339466218302323,0.4893510203519008,-0.29368664570479835,0.9140741367484401,25.900066637199295
3.63,109.14988284154126,-17.33440113750572,54.29220000400511,0.34801867813877835,-0.10300529186259187,0.49983362985925395,-0.28172631430427875,-0.9066526674998245,0.310479388049917,0.4899344868054715,-0.3157804683238057,0.930812804672239,25.90252568501681
3.64,109.39025153112426,-17.585638110042815,54.138586493949816,0.34716430710226837,-0.10964967400986599,0.5000909868821872,-0.3081267531648506,-0.8730420290600103,0.32801412577174793,0.4876093630658373,-0.282566492961189,0.9352715046449157,25.904984507202908
3.65,109.6300135697213,-17.835952769603633,53.98253236062979,0.343801118352551,-0.10962098912603116,0.5050232363403876,-0.31238470509851773,-0.9120398712363187,0.31654145663884825,0.49545288705116464,-0.29958384794027004,0.9487401428030002,25.907443103142885
3.66,109.86917606456477,-18.085331397134585,53.824039122029895,0.3361278841386983,-0.10637443156599015,0.5034829595735669,-0.3113469185914546,-0.900628091868425,0.32535538107677187,0.49770392503691757,-0.27306884393113356,0.9530988419664538,25.90990147222209
3.67,110.10774600033356,-18.333760385094845,53.66310831979901,0.33668804968498467,-0.10184539939395021,0.5037832839529399,-0.30728217861462465,-0.8808217723422702,0.31120165338859596,0.4873077167256624,-0.29782505876770204,0.9506650247472309,25.91235961382593
3.68,110.34573023681065,-18.581226237244,53.499741522531004,0.33013975213165075,-0.1114991685864939,0.5053822511746726,-0.3057014815379586,-0.891162538568017,0.3195104095860834,0.5026680631521498,-0.2841273603764567,0.9285909113823417,25.914817527339874
3.69,110.58313550651806,-18.827715568454753,53.333940329099285,0.3262229751183327,-0.11335498976480206,0.5046725768836724,-0.30907205576561686,-0.8818134337284224,0.3415336690792284,0.4915483344769094,-0.29773438311586836,0.9424859057070473,25.917275212149438
3.7,110.81996841232801,-19.073215104551267,53.16570637204294,0.3235240173484663,-0.11580366199935725,0.49779100006530785,-0.3327383641849747,-0.8825453049072306,0.3316995658494741,0.4880532741152134,-0.28527254293024534,0.934734649237769,25.919732667640208
3.71,111.05623542505153,-19.317711682173694,52.995041321003775,0.31562817539271804,-0.11854618606314438,0.5048171864318436,-0.3054928358415683,-0.8689543875126793,0.31703197534246513,0.4878351039815414,-0.2867700038237635,0.9477065289860275,25.92218989319781
3.72,111.29194288100362,-19.561192248669325,52.82194688621246,0.31770312609589113,-0.12195451197090737,0.5030715888892618,-0.32850857319141064,-0.8655812123878281,0.33007675278444354,0.48636701098539314,-0.3155860160786265,0.9401032415736451,25.92464688820795
3.73,111.52709697954569,-19.803643862010748,52.64642482202234,0.311304110366094,-0.12413910125958494,0.503415475283816,-0.33963693860170324,-0.9091169823608505,0.34847264124479554,0.48021749754302184,-0.2829303378248272,0.9338675580883625,25.927103652056367
3.74,111.7617037806053,-20.045053690741764,52.46847693048948,0.3091264998157606,-0.12412440710351136,0.5038512639703456,-0.3408884917711685,-0.8763017528816738,0.3252444657686341,0.4744329879379975,-0.2928936730595487,0.9469525636657778,25.929560184128878
3.75,111.99576920217353,-20.285409013951153,52.288105064997474,0.3038117711504643,-0.12365659056998891,0.5023980931559684,-0.36117198770046305,-0.8738747547132084,0.35469614266561733,0.4921802233559221,-0.2675670640762857,0.9406767579154134,25.93201648381135
3.7600000000000002,112.22929901778082,-20.524697221275126,52.10531113392528,0.30155349025845357,-0.12608511063751085,0.5031346220520262,-0.35812037141424824,-0.8901551762358038,0.3466367247151422,0.47794244762224847,-0.3029417324951315,0.9397208602651167,25.934472550489705
3.77,112.46229885395091,-20.76290581292842,51.92009710435643,0.29533193164124766,-0.12757661680824325,0.5048319534519277,-0.3680598565555496,-0.8680172274224442,0.32938804582857406,0.48350575873971396,-0.28103969430794606,0.9562202425529769,25.936928383549926
3.7800000000000002,112.69477418763461,-21.00002239976499,51.73246500582819,0.2925196508923827,-0.12825239206563424,0.4993480855411242,-0.37708273151537147,-0.8506513019596392,0.38526253665133625,0.4931745563017686,-0.28481609661470975,0.926293765126934,25.939383982378054
3.79,112.92673034362316,-21.236034703368258,51.54241693411851,0.2853908609211781,-0.1325653853563022,0.5024321138552666,-0.37879838727451076,-0.8574811058722703,0.36482845982175705,0.49749666264000353,-0.2824593912716907,0.9607859127544508,25.941839346360194
3.8000000000000003,113.15817249194254,-21.47093055617152,51.349955055069316,0.28699195449249987,-0.13510097652713457,0.506204747071546,-0.3807057384370075,-0.8134011586221205,0.3716080136206764,0.49169404797987326,-0.278017043380768,0.9675114285958136,25.944294474882504
3.81,113.38910564522925,-21.704697901608757,51.15508160844395,0.2853175991137331,-0.14089267547810075,0.5071370278064136,-0.37493638788015354,-0.8511507083144693,0.34964005100748813,0.4930018026755932,-0.28925444406682294,0.9499616811356095,25.946749367331197
3.8200000000000003,113.61953465608897,-21.937324794296423,50.95779891181738,0.27875740836772833,-0.13353931533046356,0.5086921646093702,-0.3728944359989612,-0.8489253961813357,0.3660491316225722,0.4986744366015331,-0.2855329638949747,0.9449484539503765,25.949204023092555
3.83,113.84946421443854,-22.16879940024621,50.758109364496285,0.27830823446805386,-0.1418732616881089,0.5034391465231237,-0.4010562067594747,-0.8364365711827134,0.4035580648459905,0.4947215684206472,-0.2671594560464343,0.9408846601648115,25.95165844155291
3.84,114.07889884483306,-22.39910999710936,50.556015451468014,0.27259701866835756,-0.14481482122466513,0.5029725708921312,-0.3694728427259568,-0.8425742905729422,0.3560222651546897,0.47427409722519737,-0.29515363614920404,0.9544261639182212,25.954112622098663
3.85,114.30784290377906,-22.628244974452763,50.35151974737552,0.27360074216334485,-0.14065694178771532,0.49863155353251043,-0.3634342497860347,-0.827146045843292,0.35677190528956154,0.48432735819571515,-0.2699824320243336,0.9551641169102654,25.95656656411626
3.86,114.53630057703496,-22.85619283406705,50.14462492051638,0.2609767340896081,-0.1444996762262467,0.4980211397055056,-0.3917618498323516,-0.8212018999436547,0.3829397181532165,0.48232467453864153,-0.2716712022238579,0.9595377134460659,25.959020266992226
3.87,114.76427587690065,-23.08294219030695,49.9353337368637,0.2640275590200704,-0.14568080330397368,0.5064655081041528,-0.38106962625478125,-0.8313567343956032,0.3866918920437385,0.4849155924426461,-0.29234694025204994,0.9403498425736562,25.96147373011313
3.88,114.9917726394974,-23.3084817704643,49.72364906410659,0.25604119185983976,-0.1492053750223662,0.5074193865856315,-0.39630841869220873,-0.8173456098959734,0.4041976738112898,0.48496709676799926,-0.27396676180280155,0.9475628643258954,25.963926952865606
3.89,115.21879452203991,-23.53280041517357,49.50957387570745,0.2564103305090922,-0.1500369214158379,0.5005390414192562,-0.39685112796057814,-0.8047243016165373,0.3879215660708165,0.49177109457958795,-0.27417732172624637,0.9397096000173976,25.966379934636347
3.9,115.44534500010222,-23.755887078850485,49.293111254974214,0.25044354950143344,-0.15721101199259935,0.502021713090187,-0.38670489047630996,-0.8211334692219203,0.38867855143784863,0.49178970470569805,-0.27999173935888866,0.9502618645277994,25.96883267481211
3.91,115.67142736487934,-23.97773083016367,49.074264399144525,0.24697183640412493,-0.15732290724058978,0.5037645661657917,-0.41106556726271903,-0.847298751428255,0.3820183497775387,0.5030568435106277,-0.2753307675263277,0.9369430787827957,25.97128517277971
3.92,115.89704472044659,-24.19832085253955,48.85303662347949,0.2373538483206395,-0.1575652619375741,0.5077410149934888,-0.4126976745009498,-0.8009311082080108,0.4036575846514642,0.49215526358247663,-0.29235507839864117,0.9595797671452245,25.97373742792602
3.93,116.12219998101835,-24.417646444700463,48.62943136536405,0.2366324500321055,-0.1568612067858427,0.5015127187048001,-0.4107291501650309,-0.8122694249030072,0.3985957209545253,0.491574244876064,-0.2815146127527542,0.9437222688322433,25.97618943963798
3.94,116.34689586820893,-24.63569702123636,48.40345218841177,0.2378240654387339,-0.15821994458839478,0.5016381441270279,-0.4083205287230783,-0.8256954379993977,0.38563790291045563,0.49797073135283676,-0.2957775056065804,0.9594725610803799,25.978641207302584
3.95,116.5711349082975,-24.852462113209842,48.17510278657034,0.2290599108993709,-0.16336135680441147,0.5046841824373721,-0.4115651186091546,-0.8239490560040941,0.4166505586759673,0.4888877499965049,-0.29121622123065055,0.9484792510125803,25.981092730306894
3.96,116.79491942949905,-25.067931368794806,47.94438698822596,0.229427520957957,-0.16025571357344764,0.5054663434191438,-0.44154765889474007,-0.8011867717756649,0.4210988382445264,0.49514984703832265,-0.27075878425790106,0.9537675263288364,25.983544008038024
3.97,117.01825155924469,-25.282094553948507,47.711308760302416,0.22170095010683818,-0.16807125142464208,0.49859191990268387,-0.421980682100473,-0.8027408075884257,0.41912576076575414,0.47467311663696066,-0.2721444925972021,0.9706201956622401,25.985995039883157
3.98,117.24113322147288,-25.494941553117183,47.47587221235292,0.21816466313500726,-0.16846948435977405,0.5043375445484114,-0.39994635361625863,-0.8178662413119483,0.4162115759850194,0.48022457602871316,-0.284084901466175,0.9495016802200514,25.988445825229537
3.99,117.46356613393499,-25.70646236997506,47.23808160064079,0.21754508564046593,-0.1654184880632139,0.5046651876355618,-0.4394096348213161,-0.7620950055087217,0.4091268580853606,0.48269894236483185,-0.296418521102817,0.9638643630533394,25.990896363464465
4.0,117.68555180551712,-25.916647128196644,46.99794133220613,0.21260114078124578,-0.16562497982899624,0.49981306809256326,-0.4151905718070871,-0.7954036950866048,0.4299839421933169,0.4721379779434423,-0.2640767249468058,0.957657536618064,25.993346653975305
4.01,117.90709153358198,-26.125486072262333,46.75545596891513,0.206003042922857,-0.17208302681968723,0.5014011490665912,-0.44903018452435917,-0.80037254635803,0.39242955254980694,0.4974548185423584,-0.2669644454094794,0.9426509353257726,25.99579669614949
4.0200000000000005,118.12818640133268,-26.332969568296896,46.51063023148849,0.20304547737742862,-0.1762800522519732,0.5042145119508816,-0.45300063902283233,-0.8036333453490492,0.4383056024198973,0.4884357860406577,-0.2588166812695288,0.9499825945134343,25.998246489374505
4.03,118.34883727520227,-26.539088104940973,46.263469003505875,0.19572893230197305,-0.1741814339953069,0.5049519080932684,-0.435905154928976,-0.7694804192528801,0.4150127312704484,0.48805472666006566,-0.28094436938345674,0.9364502782329868,26.0006960330379
4.04,118.56904480227155,-26.74383229425506,46.01397733538249,0.1934735716272605,-0.17569931579626652,0.5038627144687241,-0.47019323204625646,-0.8076312789804956,0.45203291323841843,0.4886920805063098,-0.28593093990623997,0.9464392217466414,26.003145326527296
4.05,118.78880940771876,-26.94719287265594,45.76216044831465,0.1862972471488634,-0.17727234344355866,0.5021487460013127,-0.43265808061223116,-0.7804703910934212,0.45073746239598,0.4924452008463104,-0.27118649511340487,0.9561746250303296,26.005594369230366
4.0600000000000005,119.00813129230383,-27.149160701885094,45.50802373819011,0.1877889094575295,-0.18188276877336337,0.5025000502112239,-0.4275770360101537,-0.7917983422173897,0.4315691364715377,0.4903248036215383,-0.2759915610157795,0.9444766909214053,26.008043160534847
4.07,119.22701042989125,-27.34972677000885,45.25157277946011,0.18296477171453046,-0.18502691682986686,0.49889551070131233,-0.4592773245763611,-0.7916499479551089,0.4076758191941233,0.4918567982648243,-0.27546958581652004,0.9538092924127598,26.010491699828542
4.08,119.44544656501441,-27.54888219244986,44.99281332896893,0.17960076774179942,-0.19143114590618668,0.4993968250978794,-0.4329023814518673,-0.7877952552734717,0.4450185668371526,0.4839449656810763,-0.2799195825263402,0.9419638364260912,26.01293998649932
4.09,119.66343921048495,-27.746618213049477,44.73175132973717,0.17555289729440002,-0.18779579576561928,0.5017047519023528,-0.4813148664035421,-0.7650150549421126,0.41980699530357746,0.4954293093927743,-0.25485492275258165,0.9615353131684077,26.015388019935106
4.1,119.88098764505118,-27.94292620516053,44.46839291469512,0.17192219890682692,-0.19015565247726124,0.4977166490438333,-0.4884260992164827,-0.7467336171359965,0.42827096136114184,0.48451573702462764,-0.28321543612870376,0.9371335437656514,26.01783579952389
4.11,120.09809091110824,-28.137797672770134,44.202744410361895,0.1627807909686914,-0.19183672665391885,0.5003677005079099,-0.48270899104176146,-0.7746369225780921,0.4500501504278973,0.48955408200560857,-0.28381962964858026,0.9534270060761818,26.020283324653732
4.12,120.31474781246513,-28.331224251651857,43.934812340466785,0.16156381201790862,-0.19420145015295207,0.5038382915850552,-0.46454500119025494,-0.7620688162682475,0.44549944869341795,0.4844375575152394,-0.2911516546163293,0.9548356932814781,26.022730594712748
4.13,120.53095691217047,-28.523197710546587,43.66460342950822,0.15903624346787767,-0.19404471332810802,0.5032423761930996,-0.4768214843369642,-0.7463607027616166,0.4603709099765837,0.5017606171490732,-0.284099564793256,0.9606839262720649,26.025177609089116
4.14,120.74671653040276,-28.713709952371776,43.39212460624686,0.15439792295042917,-0.19534007984895896,0.5031415618130414,-0.4767282699561654,-0.7647882375736524,0.4588970713841045,0.5215066293921735,-0.28742285173389853,0.9471768113027108,26.027624367171093
4.15,120.96202474242779,-28.902753015458035,43.11738300712826,0.14855298697688513,-0.20002743763872724,0.5063378842957392,-0.49341901331924704,-0.7578095462463218,0.42657575304490203,0.4858951006145344,-0.3013782708757747,0.952420831448716,26.030070868346982
4.16,121.17687937662699,-29.090319074812605,42.84038597963114,0.15296518398340447,-0.20145910387450824,0.4978179428695259,-0.47268774244895784,-0.7585502924441269,0.4718687153275782,0.4910803552470452,-0.29126815212985535,0.9439421507537928,26.03251711200516
4.17,121.39127801260189,-29.276400443408775,42.56114108553684,0.14352720194574495,-0.20283898849158535,0.5007635759828267,-0.4920056877093143,-0.7636744119485456,0.46030360413186705,0.47647441288099146,-0.290083377135569,0.952917503950972,26.03496309753406
4.18,121.60521797935732,-29.46098957350057,42.2796561041161,0.13823798842259888,-0.20243769018735674,0.5017717167442841,-0.4742846625836219,-0.7276787363191851,0.4629893403017345,0.5040694831385353,-0.278866625174874,0.9405138838566225,26.037408824322195
4.19,121.81869635356821,-29.644079057961815,41.995939035228616,0.12982126409712236,-0.20461722157575363,0.5032451874093986,-0.4782535643982075,-0.7525495412470422,0.44462955474250426,0.4998563947246385,-0.2878478411922829,0.9256186651904964,26.039854291758132
4.2,122.03170995793371,-29.8256616316486,41.709998102331156,0.13021049913039626,-0.21229693481762016,0.4992098931768557,-0.4770873453358084,-0.7080902732740835,0.44189989469956414,0.4924375687453464,-0.2875119457522676,0.961839157379151,26.0422994992305
4.21,122.24425535962298,-30.005730172784315,41.42184175539004,0.12382113857110916,-0.2104203098197731,0.5056036808200113,-0.5057084463213865,-0.7215927857074694,0.43986646352221787,0.4945036778584283,-0.3053728997125948,0.9330059466419106,26.044744446127996
4.22,122.45632886881634,-30.18427770436624,41.131478673693806,0.12318580361981704,-0.21102191815953603,0.500573786733183,-0.5140140100147197,-0.732701996425713,0.46840954537937907,0.506539820010368,-0.31590398567484884,0.9347587993554808,26.047189131839385
4.23,122.6679265373462,-30.36129739559245,40.838917768561295,0.11727712274597922,-0.21286439038180863,0.5023208372966432,-0.501437926899613,-0.7309358802255271,0.4578398857031396,0.49476012812571835,-0.2790775713913161,0.9352551251908741,26.049633555753502
4.24,122.87904415744191,-30.536782563308428,40.54416818594162,0.11256273160844411,-0.21383470232633625,0.5052009087389492,-0.5125960281724186,-0.7089562011169144,0.4860530299447308,0.4970916175010068,-0.2936216055640795,0.9387660601957809,26.05207771725923
4.25,123.08967726058233,-30.71072667347162,40.247239308901094,0.10791888719181535,-0.2137822000258017,0.5015673440397705,-0.5071745412309161,-0.7371971897277205,0.45487268577243267,0.5196868758870016,-0.2942790898816922,0.9337727962586229,26.05452161574554
4.26,123.2998211164605,-30.883123342633372,39.94814075999331,0.1081918355388288,-0.21697946260547413,0.5023183335096414,-0.51535919011701,-0.7220849296520911,0.4686342051080218,0.48495720082039373,-0.29440356554280234,0.9439272168472201,26.056965250601447
4.2700000000000005,123.5094707320643,-31.053966339436577,39.64688240350789,0.10514165199054724,-0.21918542637305988,0.49453155820419653,-0.5172549853957806,-0.6732040872371786,0.48594794621171333,0.4912164911608801,-0.2886737679121327,0.9329754916610883,26.059408621216047
4.28,123.71862085087723,-31.22324958612795,39.343474347593904,0.09260034575457335,-0.22201058850807065,0.5007152542579412,-0.5464563905240318,-0.728532030800964,0.4748636483476321,0.49579276469668665,-0.2917343803777841,0.9276599676024334,26.0618517269785
4.29,123.92726595220334,-31.39096716008373,39.03792694625375,0.09385734056135782,-0.22588023229328827,0.5046050548956201,-0.5466114349612504,-0.7246874774569746,0.48270727078687253,0.5170739560313276,-0.2936668716179128,0.9448284511044294,26.064294567278022
4.3,124.13540025062017,-31.557113295347147,38.730250801203354,0.08787283455875232,-0.22714542994793324,0.4988454856097139,-0.5415268753356002,-0.7244912150309237,0.4841931887496709,0.4897646742415468,-0.2947937448676334,0.9255569681804767,26.06673714150391
4.3100000000000005,124.34301769556372,-31.721682384176564,38.42045676359483,0.08443812216262946,-0.2274093862719486,0.5036309858057271,-0.520937801596745,-0.6837924517122459,0.46853487282646156,0.5021301126796821,-0.3090093335052562,0.9337964723584113,26.06917944904552
4.32,124.55011197104932,-31.884668978602743,38.10855593559742,0.07880762252007362,-0.22969648848412594,0.4965816395677846,-0.5494139105340773,-0.7344516181556878,0.46570958684279196,0.5084229282424356,-0.3164298329743961,0.923590529016591,26.071621489292273
