t,roll_deg,pitch_deg,yaw_deg,gx_rad_s,gy_rad_s,gz_rad_s,ax_m_s2,ay_m_s2,az_m_s2,mx_uT,my_uT,mz_uT
1.08,9.999999999999991,2.3854160110976376e-15,21.599978067585855,0.00803562102061515,0.0549114534868728,0.34626475933927825,0.1996639917476687,-1.7963189281641514,-9.339460826864748,33.68345203438609,-8.751082134756853,47.72760680568961
1.09,9.999999999999991,2.782985346280577e-15,21.799977864507948,0.008606469880335456,0.05440903631659281,0.34713531125477104,0.21328410628217337,-1.8118028764288525,-9.360346439692533,33.612205506198,-8.835938163492328,48.091083152513804
1.1,9.99999999999999,2.782985346280577e-15,21.999977661430034,0.008422715313318209,0.05492993998987937,0.34661092501185525,0.22229481807575582,-1.7978059342959523,-9.338087126286851,33.48609929733119,-8.760931012232865,48.13023845397328
1.11,9.999999999999991,3.1805546814635168e-15,22.19997745835213,0.008925798676801662,0.05432928763095244,0.3473152692255125,0.19318802176733224,-1.7854850882275586,-9.319941472182169,33.61088433127532,-8.976511246326723,48.069235913247525
1.12,9.99999999999999,3.1805546814635168e-15,22.399977255274216,0.008233266452623724,0.05533872686342672,0.3474260681867612,0.20699300151264377,-1.7965972886915156,-9.327165746571689,33.2299759361637,-8.814190897304156,47.92960472951107
1.1300000000000001,9.99999999999999,3.578124016646457e-15,22.599977052196312,0.00878439243154437,0.055539274430330576,0.3470232795248636,0.2135239912301082,-1.7864572185710794,-9.360850852759148,33.1820677509534,-9.003651979917857,48.07668032813709
1.1400000000000001,9.999999999999988,3.975693351829396e-15,22.7999768491184,0.008330977241719942,0.05470662195219829,0.34707923349038544,0.21593765053942923,-1.7961340910939116,-9.337395134954788,33.35493330339361,-9.125555673106563,48.23325414090684
1.1500000000000001,9.99999999999999,3.578124016646457e-15,22.99997664604049,0.008540836290195348,0.05481094237700505,0.3477390893023609,0.20631965062776692,-1.7832755788274823,-9.342831854056906,33.2456014656176,-9.179700506758234,48.16517365912508
1.16,9.99999999999999,3.975693351829396e-15,23.19997644296259,0.0091960806235826,0.054723929058633713,0.3464675585548539,0.21119305410879005,-1.8132964231176314,-9.355325054259406,33.10121321126703,-9.047478691511422,48.02262961675697
1.17,9.999999999999988,3.578124016646457e-15,23.399976239884673,0.00814516947740778,0.05523868055427628,0.34760314440969897,0.2123113702092524,-1.810654347948083,-9.34420830306845,33.15642944125611,-9.519809218354276,48.125668550295146
1.18,9.99999999999999,3.578124016646457e-15,23.59997603680677,0.008095965117367623,0.05435110804330152,0.3473170753015939,0.21022094567342842,-1.7944355229259725,-9.335511698361566,32.9216630234579,-9.303689942757952,48.116222268528865
1.19,9.999999999999988,3.975693351829396e-15,23.79997583372886,0.008566681434829521,0.055285476097500175,0.3478009256407157,0.2193644436439955,-1.801274845215582,-9.337619218377615,33.07121922023711,-9.60273374463566,48.2264693851604
1.2,9.99999999999999,3.975693351829396e-15,23.999975630650955,0.008637253959982242,0.054983066202752146,0.3475764775848985,0.20674796572445728,-1.8046666782803649,-9.329414851466892,32.789312350103,-9.60939538483227,48.20599034962961
1.21,9.99999999999999,3.975693351829396e-15,24.199975427573037,0.009646731760854699,0.05471366170637842,0.34754763077263107,0.19087971665070982,-1.7995140770275588,-9.346625698330854,33.026568446184896,-9.458025629973495,48.381648932091345
1.22,9.99999999999999,3.975693351829396e-15,24.399975224495133,0.00794152163343603,0.05516975230516641,0.34738810737795295,0.20839616919274553,-1.8083316572031853,-9.341551485950525,32.71436654829983,-9.806036056227661,48.42618782896036
1.23,9.99999999999999,3.1805546814635168e-15,24.59997502141722,0.008805456137534017,0.05532442000482697,0.3473852669921838,0.1964066215785094,-1.794603114847491,-9.351154328322359,32.7517459755352,-9.787774408981837,48.10864952375413
